DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-05-17 16:50:00,1.29,1006.38,27.26,60.39,3498.19,2.07
2024-05-17 17:00:00,0.66,1006.43,27.28,60.4,3326.58,1.86
2024-05-18 07:00:00,0.0,1006.27,25.21,72.29,20937.58,78.77
2024-05-18 07:10:00,0.0,1006.41,25.67,70.05,21539.67,81.49
2024-05-18 07:20:00,0.0,1006.56,26.44,67.3,29913.92,146.54
2024-05-18 07:30:00,0.0,1006.66,27.4,63.44,30050.08,144.98
2024-05-18 07:40:00,0.0,1006.72,28.24,60.13,32868.92,172.58
2024-05-18 07:50:00,0.0,1006.85,28.57,58.54,31069.08,152.45
2024-05-18 08:00:00,0.0,1006.88,28.73,56.88,32947.83,172.34
2024-05-18 08:10:00,0.0,1006.89,30.12,53.56,52376.16,457.73
2024-05-18 08:20:00,0.0,1006.82,32.31,46.75,41194.49,288.58
2024-05-18 08:30:00,0.0,1006.72,31.78,46.95,44737.32,341.71
2024-05-18 08:40:00,0.0,1006.66,32.12,46.52,42947.38,298.16
2024-05-18 08:50:00,0.0,1006.59,32.41,45.07,32644.01,177.44
2024-05-18 09:00:00,0.0,1006.48,31.12,48.46,26856.42,117.26
2024-05-18 09:10:00,0.0,1006.45,34.09,41.87,83458.91,1138.77
2024-05-18 09:20:00,0.0,1006.41,36.58,34.08,64541.59,643.26
2024-05-18 09:30:00,0.0,1006.42,39.67,28.97,98440.18,1504.71
2024-05-18 09:40:00,0.0,1006.38,42.54,23.79,85159.65,1118.23
2024-05-18 09:50:00,0.0,1006.31,41.3,24.38,71783.54,823.71
2024-05-18 10:00:00,0.0,1006.21,43.94,21.23,113221.99,1918.08
2024-05-18 10:10:00,0.0,1006.13,45.7,18.01,84321.77,1165.81
2024-05-18 10:20:00,0.0,1006.02,44.54,19.0,89368.3,1272.59
2024-05-18 10:30:00,0.0,1005.84,45.09,18.36,104232.22,1543.79
2024-05-18 10:40:00,0.0,1005.82,47.65,15.96,115306.9,2035.77
2024-05-18 10:50:00,0.0,1005.6,48.12,15.07,101066.85,1496.61
2024-05-18 11:00:00,0.0,1005.43,48.68,14.72,113523.32,1899.85
2024-05-18 11:10:00,0.0,1005.22,47.03,16.38,94844.63,1307.53
2024-05-18 11:20:00,0.0,1005.02,44.73,18.66,81903.72,1057.93
2024-05-18 11:30:00,0.0,1004.81,42.8,20.88,96700.62,1422.39
2024-05-18 11:40:00,0.0,1004.62,44.39,19.01,109423.21,1657.48
2024-05-18 11:50:00,0.0,1004.5,44.43,19.01,89871.6,1141.34
2024-05-18 12:00:00,0.0,1004.43,43.08,20.67,113009.06,1840.6
2024-05-18 12:10:00,0.0,1004.31,44.65,18.92,117665.66,2026.41
2024-05-18 12:20:00,0.0,1004.05,42.04,22.11,103097.86,1537.7
