DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-01-01 07:00:00,0.0,1023.2,18.03,65.22,751.17,0.18
2024-01-01 07:10:00,0.0,1023.3,18.1,65.41,866.75,0.23
2024-01-01 07:20:00,0.0,1023.49,18.19,64.81,1055.58,0.32
2024-01-01 07:30:00,0.0,1023.65,18.15,64.62,932.17,0.25
2024-01-01 07:40:00,0.0,1023.75,18.1,65.4,1042.67,0.3
2024-01-01 07:50:00,0.0,1023.96,18.1,66.63,1859.83,0.89
2024-01-01 08:00:00,0.0,1024.0,18.23,67.42,2211.83,1.23
2024-01-01 08:10:00,0.0,1024.03,18.3,67.15,2844.58,1.89
2024-01-01 08:20:00,0.0,1024.03,18.38,67.15,3274.67,2.51
2024-01-01 08:30:00,0.0,1024.21,18.46,66.47,4019.92,3.8
2024-01-01 08:40:00,0.0,1024.36,18.6,66.7,5415.33,6.64
2024-01-01 08:50:00,0.0,1024.41,18.89,65.78,5790.42,7.6
2024-01-01 09:00:00,0.0,1024.42,19.0,65.3,5758.17,7.23
2024-01-01 09:10:00,0.0,1024.45,19.01,65.15,5778.75,7.81
2024-01-01 09:20:00,0.0,1024.54,19.15,64.65,7257.17,11.54
2024-01-01 09:30:00,0.0,1024.62,19.3,64.67,7517.17,12.46
2024-01-01 09:40:00,0.0,1024.56,19.45,64.39,7619.08,13.21
2024-01-01 09:50:00,0.0,1024.47,19.65,64.39,11013.58,25.53
2024-01-01 10:00:00,0.0,1024.31,20.26,63.98,15059.0,47.37
2024-01-01 10:10:00,0.0,1024.25,20.98,62.44,16462.25,58.65
2024-01-01 10:20:00,0.0,1024.19,21.49,61.07,15433.92,54.15
2024-01-01 10:30:00,0.0,1024.13,20.89,60.04,8632.25,16.41
2024-01-01 10:40:00,0.0,1024.16,20.34,61.9,11667.33,30.63
2024-01-01 10:50:00,0.0,1024.0,20.4,61.13,11000.0,27.1
2024-01-01 11:00:00,0.0,1023.82,20.47,61.4,11711.83,30.46
2024-01-01 11:10:00,0.0,1023.66,20.61,60.28,11893.67,31.44
2024-01-01 11:20:00,0.0,1023.5,20.55,60.1,9257.0,19.45
2024-01-01 11:30:00,0.0,1023.25,20.52,61.12,10974.42,26.58
2024-01-01 11:40:00,0.0,1023.08,20.52,61.13,10979.83,27.33
2024-01-01 11:50:00,0.0,1022.82,20.31,62.09,9592.58,20.83
2024-01-01 12:00:00,0.0,1022.62,20.19,63.32,11326.08,29.44
2024-01-01 12:10:00,0.0,1022.47,20.66,63.1,13682.75,41.75
2024-01-01 12:20:00,0.0,1022.24,20.6,61.69,10262.83,23.73
2024-01-01 12:30:00,0.0,1022.19,20.13,62.3,8294.17,15.44
2024-01-01 12:40:00,0.0,1022.02,19.75,62.8,6031.67,8.46
2024-01-01 12:50:00,0.0,1021.88,19.46,63.25,5408.0,6.87
2024-01-01 13:00:00,0.0,1021.89,19.25,63.38,4619.75,4.9
2024-01-01 13:10:00,0.0,1021.72,19.02,63.83,4267.17,4.06
2024-01-01 13:20:00,0.0,1021.65,18.86,64.22,3849.5,3.36
2024-01-01 13:30:00,0.0,1021.59,18.73,64.68,3835.67,3.35
2024-01-01 13:40:00,0.0,1021.5,18.61,64.71,3976.42,3.66
2024-01-01 13:50:00,0.0,1021.4,18.65,64.77,4373.67,4.38
2024-01-01 14:00:00,0.0,1021.34,18.7,64.69,4382.5,4.47
2024-01-01 14:10:00,0.0,1021.31,18.79,64.76,4331.25,4.41
2024-01-01 14:20:00,0.0,1021.34,18.8,64.55,4171.16,4.15
2024-01-01 14:30:00,0.0,1021.24,18.82,64.37,4014.58,3.79
2024-01-01 14:40:00,0.0,1021.19,18.92,64.28,4337.08,4.44
2024-01-01 14:50:00,0.0,1021.1,18.98,64.26,4239.5,4.44
2024-01-01 15:00:00,0.0,1021.01,19.05,64.9,4781.92,5.43
2024-01-01 15:10:00,0.0,1020.96,19.02,65.21,4126.42,4.22
2024-01-01 15:20:00,0.0,1021.08,18.99,64.91,3092.08,2.55
2024-01-01 15:30:00,0.0,1021.25,18.63,64.84,1236.0,0.46
2024-01-01 15:40:00,0.0,1021.47,18.27,65.99,1128.92,0.36
2024-01-01 15:50:00,0.0,1021.59,18.2,66.37,1137.83,0.37
2024-01-01 16:00:00,0.0,1021.64,18.2,65.98,1100.66,0.36
2024-01-01 16:10:00,0.0,1021.66,18.19,66.1,976.67,0.3
2024-01-01 16:20:00,0.0,1021.85,18.1,66.12,735.5,0.16
2024-01-01 16:30:00,0.0,1022.04,18.1,65.94,548.67,0.12
2024-01-01 16:40:00,0.0,1022.12,18.0,65.48,366.75,0.06
2024-01-01 16:50:00,0.0,1022.24,17.93,65.59,246.5,0.03
2024-01-01 17:00:00,0.0,1022.3,17.88,65.66,135.25,0.01
2024-01-02 07:00:00,0.0,1021.0,14.61,85.26,2990.75,3.28
2024-01-02 07:10:00,0.0,1021.14,15.32,83.71,4412.08,6.73
2024-01-02 07:20:00,0.0,1021.22,16.75,82.46,11020.67,42.03
2024-01-02 07:30:00,0.0,1021.25,18.62,75.94,8475.58,18.97
2024-01-02 07:40:00,0.0,1021.27,18.39,74.31,8773.5,22.16
2024-01-02 07:50:00,0.0,1021.2,18.6,74.3,8958.92,19.49
2024-01-02 08:00:00,0.0,1021.14,18.69,73.37,8501.08,14.86
2024-01-02 08:10:00,0.0,1021.2,18.31,72.59,8811.0,14.94
2024-01-02 08:20:00,0.0,1021.21,18.18,72.51,9207.92,16.05
2024-01-02 08:30:00,0.0,1021.22,18.26,72.39,9817.5,17.74
2024-01-02 08:40:00,0.0,1021.29,18.58,71.63,10922.33,22.26
2024-01-02 08:50:00,0.0,1021.34,19.07,70.77,11762.75,26.12
2024-01-02 09:00:00,0.0,1021.36,19.85,69.88,13334.58,35.7
