DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-01-01 07:00:00,0.0,1016.73,17.5,86.99,470.83,0.08
2024-01-01 07:10:00,0.0,1016.77,17.57,86.97,659.67,0.14
2024-01-01 07:20:00,0.68,1016.92,17.63,86.18,889.67,0.25
2024-01-01 07:30:00,0.61,1016.99,17.74,85.41,1263.83,0.45
2024-01-01 07:40:00,0.0,1017.09,17.9,85.41,2136.83,1.13
2024-01-01 07:50:00,0.0,1017.27,18.13,85.19,2598.0,1.6
2024-01-01 08:00:00,0.0,1017.42,18.29,84.38,2160.17,1.18
2024-01-01 08:10:00,0.0,1017.44,18.3,83.79,2424.67,1.44
2024-01-01 08:20:00,0.0,1017.55,18.28,84.88,3204.5,2.37
2024-01-01 08:30:00,1.83,1017.64,18.23,85.92,4376.42,4.18
2024-01-01 08:40:00,0.38,1017.75,18.48,85.48,6681.33,9.76
2024-01-01 08:50:00,1.43,1017.91,18.77,87.74,6693.83,11.86
2024-01-01 09:00:00,1.92,1017.91,18.33,92.29,8395.25,17.37
2024-01-01 09:10:00,0.09,1017.96,18.02,97.37,7046.5,12.61
2024-01-01 09:20:00,0.02,1018.16,17.73,99.93,5919.58,8.81
2024-01-01 09:30:00,0.02,1018.21,17.9,100.0,8838.92,17.56
2024-01-01 09:40:00,0.04,1018.13,18.08,100.0,5774.66,7.51
2024-01-01 09:50:00,0.02,1018.03,17.83,100.0,5437.75,7.03
2024-01-01 10:00:00,0.0,1018.04,17.75,100.0,9312.75,19.71
2024-01-01 10:10:00,0.04,1017.88,17.99,100.0,9500.67,20.35
2024-01-01 10:20:00,0.02,1017.82,18.13,100.0,9711.58,20.43
2024-01-01 10:30:00,0.01,1017.82,18.2,100.0,7952.5,14.01
2024-01-01 10:40:00,0.58,1017.71,18.11,95.79,6422.5,9.33
2024-01-01 10:50:00,0.03,1017.55,18.21,93.92,7941.42,13.53
2024-01-01 11:00:00,0.2,1017.46,18.64,92.71,7700.92,13.2
2024-01-01 11:10:00,0.35,1017.28,18.78,87.1,6558.92,9.47
2024-01-01 11:20:00,0.25,1017.09,18.8,86.15,6868.25,10.26
2024-01-01 11:30:00,0.17,1016.87,18.94,84.1,8485.08,15.88
2024-01-01 11:40:00,0.06,1016.56,19.38,84.1,10389.83,22.82
2024-01-01 11:50:00,0.15,1016.36,19.77,80.9,9784.75,20.51
2024-01-01 12:00:00,0.43,1016.17,19.87,80.09,11379.0,27.05
2024-01-01 12:10:00,0.97,1015.97,19.96,77.42,9266.17,18.22
2024-01-01 12:20:00,0.4,1015.82,19.81,78.0,9845.92,20.46
2024-01-01 12:30:00,1.27,1015.67,20.04,76.07,16415.58,55.61
2024-01-01 12:40:00,0.75,1015.51,20.35,74.86,13374.75,37.65
2024-01-01 12:50:00,1.37,1015.42,20.29,74.1,10362.5,23.23
2024-01-01 13:00:00,0.39,1015.34,19.9,75.45,7872.25,13.66
2024-01-01 13:10:00,0.14,1015.27,19.88,77.24,6294.5,8.64
2024-01-01 13:20:00,0.32,1015.05,19.67,76.37,6342.5,8.51
2024-01-01 13:30:00,0.04,1015.0,19.49,77.68,5682.0,6.83
2024-01-01 13:40:00,0.11,1014.94,19.31,78.29,4557.08,4.3
2024-01-01 13:50:00,0.0,1015.0,19.04,80.3,3202.0,2.37
2024-01-01 14:00:00,0.11,1014.91,18.23,86.75,3045.08,2.15
2024-01-01 14:10:00,0.26,1014.93,17.87,89.61,3755.25,3.02
2024-01-01 14:20:00,0.04,1014.91,17.96,89.18,4500.33,4.3
2024-01-01 14:30:00,0.08,1014.79,18.2,88.3,4435.83,4.3
2024-01-01 14:40:00,0.02,1014.74,18.44,87.16,4597.33,4.65
2024-01-01 14:50:00,0.01,1014.66,18.71,85.76,4781.25,5.03
2024-01-01 15:00:00,0.07,1014.56,18.82,84.23,3589.83,2.98
2024-01-01 15:10:00,0.0,1014.54,18.7,84.73,3289.67,2.45
2024-01-01 15:20:00,0.14,1014.59,18.58,85.6,2496.08,1.49
2024-01-01 15:30:00,0.23,1014.63,18.43,84.87,2351.25,1.33
2024-01-01 15:40:00,0.05,1014.77,18.4,84.3,2545.17,1.52
2024-01-01 15:50:00,0.02,1014.96,18.29,86.6,2437.0,1.46
2024-01-01 16:00:00,0.0,1015.07,18.2,87.58,1810.67,0.86
2024-01-01 16:10:00,0.07,1015.17,17.98,89.35,1130.0,0.36
2024-01-01 16:20:00,0.08,1015.32,17.68,90.42,1000.58,0.29
2024-01-01 16:30:00,0.0,1015.47,17.5,91.18,795.42,0.21
2024-01-01 16:40:00,0.02,1015.58,17.5,91.84,663.17,0.15
2024-01-01 16:50:00,0.16,1015.69,17.44,93.07,368.67,0.06
2024-01-01 17:00:00,0.07,1015.77,16.96,96.79,172.83,0.02
2024-01-02 07:00:00,0.0,1014.65,12.99,100.0,4352.58,8.3
2024-01-02 07:10:00,0.07,1014.81,14.44,100.0,8052.67,35.99
2024-01-02 07:20:00,0.39,1014.85,15.55,100.0,8764.0,28.9
2024-01-02 07:30:00,0.11,1014.92,16.24,100.0,15173.17,101.45
2024-01-02 07:40:00,0.06,1014.98,18.97,100.0,25676.25,265.02
2024-01-02 07:50:00,0.11,1014.9,22.21,90.75,32754.75,386.96
2024-01-02 08:00:00,0.29,1014.86,24.48,71.4,39953.71,513.66
2024-01-02 08:10:00,0.42,1014.87,25.97,63.99,46366.74,635.5
2024-01-02 08:20:00,0.32,1014.81,27.1,59.17,52176.04,767.84
2024-01-02 08:30:00,0.72,1014.8,27.78,55.52,57116.18,908.43
2024-01-02 08:40:00,0.98,1014.8,28.2,52.96,60843.08,1006.15
2024-01-02 08:50:00,0.1,1014.85,29.01,52.95,66731.44,1164.03
2024-01-02 09:00:00,0.16,1014.78,31.01,47.78,70884.74,1277.55
2024-01-02 09:10:00,0.08,1014.7,32.07,45.06,75632.26,1369.8
2024-01-02 09:20:00,0.67,1014.66,32.71,41.56,81495.07,1462.67
2024-01-02 09:30:00,0.71,1014.54,32.2,41.67,89049.71,1540.4
2024-01-02 09:40:00,0.22,1014.44,32.89,39.65,97289.46,1594.3
2024-01-02 09:50:00,0.47,1014.27,33.88,37.9,102983.39,1631.14
2024-01-02 10:00:00,0.46,1014.15,34.5,36.79,106164.94,1659.6
2024-01-02 10:10:00,0.19,1014.0,34.81,35.28,106549.29,1671.31
2024-01-02 10:20:00,0.12,1013.71,35.57,34.22,105218.34,1674.38
2024-01-02 10:30:00,0.03,1013.55,37.08,32.38,105219.6,1669.7
2024-01-02 10:40:00,0.17,1013.4,37.96,29.79,105003.8,1689.69
2024-01-02 10:50:00,0.95,1013.25,37.9,29.29,106520.36,1708.54
2024-01-02 11:00:00,0.36,1013.1,37.48,29.8,110266.49,1710.23
2024-01-02 11:10:00,1.52,1012.9,37.33,29.07,111173.91,1734.2
2024-01-02 11:20:00,2.43,1012.66,36.94,29.58,111791.32,1727.19
2024-01-02 11:30:00,0.73,1012.47,37.33,29.77,115772.11,1760.06
2024-01-02 11:40:00,1.31,1012.24,38.76,28.02,117015.55,1766.71
2024-01-02 11:50:00,0.0,1011.97,39.27,26.87,112245.02,1728.95
2024-01-02 12:00:00,0.0,1011.72,38.15,27.69,108139.88,1705.11
2024-01-02 12:10:00,0.53,1011.46,39.16,27.13,112015.2,1703.99
2024-01-02 12:20:00,0.44,1011.28,39.46,25.97,112181.24,1733.1
2024-01-02 12:30:00,1.31,1011.13,38.74,27.29,105787.42,1664.08
2024-01-02 12:40:00,1.3,1010.93,37.61,29.05,108307.89,1791.86
2024-01-02 12:50:00,2.67,1010.77,36.18,31.07,108356.05,1791.78
2024-01-02 13:00:00,2.81,1010.64,35.78,32.03,84260.32,1329.92
2024-01-02 13:10:00,1.98,1010.51,33.88,34.45,44256.17,417.97
2024-01-02 13:20:00,3.33,1010.49,31.71,38.28,37400.8,291.34
2024-01-02 13:30:00,2.85,1010.44,29.72,42.1,30432.31,195.89
2024-01-02 13:40:00,1.21,1010.3,28.73,44.72,27421.75,160.57
2024-01-02 13:50:00,1.49,1010.24,28.55,45.71,23782.67,122.99
2024-01-02 14:00:00,1.88,1010.22,27.71,47.44,21780.62,105.78
2024-01-02 14:10:00,3.7,1010.17,27.12,48.79,18929.33,81.01
2024-01-02 14:20:00,3.83,1010.11,26.8,49.93,15685.08,56.43
2024-01-02 14:30:00,2.95,1010.05,26.07,51.61,12507.5,36.42
2024-01-02 14:40:00,3.32,1010.04,25.55,53.08,10567.58,26.28
2024-01-02 14:50:00,3.14,1009.98,25.21,54.29,9687.0,22.13
2024-01-02 15:00:00,3.1,1009.94,24.81,55.6,9726.58,22.02
2024-01-02 15:10:00,3.06,1009.96,24.54,56.47,9151.08,19.7
2024-01-02 15:20:00,3.53,1010.01,24.49,56.87,8138.25,15.99
2024-01-02 15:30:00,2.69,1010.09,24.32,58.04,7892.42,14.8
2024-01-02 15:40:00,1.01,1010.16,24.3,58.36,7334.17,12.8
2024-01-02 15:50:00,0.42,1010.2,24.3,58.11,6381.58,9.86
2024-01-02 16:00:00,1.33,1010.25,24.25,58.25,5305.17,6.89
2024-01-02 16:10:00,3.54,1010.39,23.99,59.04,4407.25,4.8
