DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-03-09 14:00:00,2.05,1015.62,17.66,50.18,8406.56,15.84
2024-03-09 14:10:00,2.47,1015.63,18.1,49.23,10859.83,26.7
2024-03-09 14:20:00,2.03,1015.67,18.47,48.14,11468.33,28.81
2024-03-09 14:30:00,1.86,1015.71,18.24,48.42,9939.42,22.68
2024-03-09 14:40:00,1.45,1015.74,18.1,49.46,9616.58,21.97
2024-03-09 14:50:00,2.01,1015.81,18.08,49.81,10126.17,23.53
2024-03-09 15:00:00,2.14,1015.73,17.7,50.62,7186.17,11.67
2024-03-09 15:10:00,1.29,1015.77,17.63,51.74,7220.83,11.09
2024-03-09 15:20:00,1.52,1015.8,17.84,51.12,9976.58,23.21
2024-03-09 15:30:00,1.14,1015.69,18.28,49.78,11324.25,31.1
2024-03-09 15:40:00,1.33,1015.74,18.24,49.53,8738.0,17.39
2024-03-09 15:50:00,1.71,1015.71,18.07,49.67,9844.92,23.35
2024-03-09 16:00:00,1.46,1015.8,18.01,50.33,8201.83,15.78
2024-03-09 16:10:00,0.99,1015.76,17.92,50.51,7104.08,13.1
2024-03-09 16:20:00,0.45,1015.72,18.16,50.45,7049.75,13.23
2024-03-09 16:30:00,0.53,1015.72,17.72,51.51,3825.75,3.93
2024-03-09 16:40:00,0.37,1015.69,17.42,52.49,2497.25,1.77
2024-03-09 16:50:00,0.16,1015.67,17.07,54.26,1618.08,0.75
2024-03-09 17:00:00,0.2,1015.68,16.81,55.38,1406.5,0.55
2024-03-10 07:00:00,1.28,1018.63,14.72,80.53,2632.0,1.75
2024-03-10 07:10:00,1.05,1018.7,14.87,79.97,3113.83,2.3
2024-03-10 07:20:00,0.81,1018.88,15.04,79.2,3417.83,2.64
2024-03-10 07:30:00,1.17,1019.07,15.07,78.96,3372.0,2.51
2024-03-10 07:40:00,1.71,1019.2,15.17,78.25,4441.42,4.35
2024-03-10 07:50:00,1.0,1019.43,15.37,77.89,5285.17,5.9
2024-03-10 08:00:00,1.81,1019.58,15.19,78.63,4573.67,4.49
2024-03-10 08:10:00,1.56,1019.75,15.21,78.22,4535.58,4.45
2024-03-10 08:20:00,1.11,1019.88,15.4,77.0,4960.58,4.79
2024-03-10 08:30:00,1.57,1020.01,15.55,76.15,5045.67,5.2
2024-03-10 08:40:00,0.55,1020.05,15.88,75.27,6349.5,8.35
2024-03-10 08:50:00,1.44,1020.21,16.01,74.39,6426.92,8.13
2024-03-10 09:00:00,0.64,1020.3,16.06,74.43,6198.5,7.56
2024-03-10 09:10:00,0.93,1020.43,16.25,75.42,7916.58,12.21
2024-03-10 09:20:00,1.17,1020.31,15.89,77.85,8667.0,17.14
2024-03-10 09:30:00,0.96,1020.38,15.85,78.74,8258.09,15.94
2024-03-10 09:40:00,1.03,1020.3,16.01,78.95,9784.25,22.38
2024-03-10 09:50:00,1.33,1020.21,16.47,76.96,12742.42,37.93
2024-03-10 10:00:00,1.01,1020.18,16.87,75.63,12215.75,35.76
2024-03-10 10:10:00,0.7,1020.24,17.16,75.09,12005.58,33.38
2024-03-10 10:20:00,0.59,1020.22,17.54,74.39,14300.33,49.75
2024-03-10 10:30:00,0.45,1020.21,18.74,69.36,19295.25,84.81
2024-03-10 10:40:00,0.51,1020.14,19.23,66.34,16536.75,58.71
2024-03-10 10:50:00,1.22,1020.04,18.89,65.78,15001.0,47.32
2024-03-10 11:00:00,1.1,1020.0,18.86,66.03,14099.67,41.0
2024-03-10 11:10:00,1.38,1019.89,18.83,65.84,13038.58,35.34
2024-03-10 11:20:00,1.42,1019.83,18.67,65.7,12424.5,31.4
2024-03-10 11:30:00,0.93,1019.78,18.76,65.97,11953.83,29.09
2024-03-10 11:40:00,0.92,1019.66,18.95,65.9,12315.58,31.56
2024-03-10 11:50:00,0.85,1019.55,19.02,65.65,11158.25,25.66
2024-03-10 12:00:00,0.38,1019.42,19.1,65.09,10928.75,25.03
