DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-02-14 15:20:00,1.01,1012.41,29.26,40.64,68440.51,1111.26
2024-02-14 15:30:00,0.92,1012.47,30.33,38.02,65867.87,992.7
2024-02-14 15:40:00,1.4,1012.38,27.99,44.33,59398.75,839.53
2024-02-14 15:50:00,1.36,1012.47,27.58,45.53,42267.11,501.61
2024-02-14 16:00:00,1.01,1012.53,27.04,47.43,40163.26,425.97
2024-02-14 16:10:00,0.81,1012.58,27.7,45.38,38952.79,395.39
2024-02-14 16:20:00,0.94,1012.63,26.87,47.7,31097.92,262.51
2024-02-14 16:30:00,0.85,1012.71,26.63,48.68,24160.92,169.1
2024-02-14 16:40:00,0.57,1012.73,24.88,54.34,8633.58,13.14
2024-02-15 07:00:00,2.09,1013.96,19.32,69.14,5353.33,23.74
2024-02-15 07:10:00,1.84,1014.06,20.58,65.15,12151.0,44.7
2024-02-15 07:20:00,1.72,1014.22,22.46,57.99,17001.67,79.43
2024-02-15 07:30:00,2.41,1014.29,22.9,55.89,21634.92,124.84
2024-02-15 07:40:00,1.59,1014.32,24.56,52.18,26630.5,185.43
2024-02-15 07:50:00,2.19,1014.36,24.97,50.4,31704.5,258.68
2024-02-15 08:00:00,1.64,1014.46,26.73,45.23,36996.5,346.18
2024-02-15 08:10:00,1.64,1014.5,27.14,44.07,42297.75,447.54
2024-02-15 08:20:00,2.44,1014.5,26.73,45.11,47306.69,551.92
2024-02-15 08:30:00,1.75,1014.42,28.05,41.86,52792.54,667.75
2024-02-15 08:40:00,1.69,1014.49,29.64,37.79,57881.29,786.68
2024-02-15 08:50:00,2.22,1014.54,29.62,36.34,62118.86,897.81
2024-02-15 09:00:00,2.45,1014.55,28.2,39.08,68069.22,1051.84
2024-02-15 09:10:00,2.24,1014.49,29.6,36.18,73010.99,1191.31
2024-02-15 09:20:00,1.55,1014.47,31.99,31.14,77976.11,1328.01
2024-02-15 09:30:00,1.19,1014.45,33.62,28.6,83496.29,1463.99
2024-02-15 09:40:00,1.58,1014.42,34.61,26.87,86472.63,1515.01
2024-02-15 09:50:00,1.57,1014.34,33.7,26.99,91854.63,1642.66
2024-02-15 10:00:00,1.44,1014.22,33.25,27.58,94707.17,1679.76
2024-02-15 10:10:00,0.99,1014.1,34.17,25.35,95782.6,1662.63
2024-02-15 10:20:00,2.01,1013.97,34.82,23.8,102441.27,1803.14
2024-02-15 10:30:00,1.49,1013.76,36.03,22.88,107231.38,1887.94
2024-02-15 10:40:00,0.94,1013.57,34.1,25.73,115012.39,1972.94
2024-02-15 10:50:00,0.71,1013.32,35.76,23.8,114989.03,1917.92
2024-02-15 11:00:00,1.71,1013.1,35.48,25.19,117298.2,1996.78
2024-02-15 11:10:00,1.33,1013.0,35.56,26.76,117673.21,2018.04
2024-02-15 11:20:00,0.5,1012.95,37.01,25.29,117758.2,2005.35
2024-02-15 11:30:00,0.93,1012.73,36.47,26.72,117758.2,2011.47
2024-02-15 11:40:00,1.13,1012.44,36.94,26.27,117758.2,2072.22
2024-02-15 11:50:00,0.84,1012.29,30.29,39.17,63200.48,1027.17
2024-02-15 12:00:00,1.08,1012.08,27.37,48.28,51282.7,675.4
2024-02-15 12:10:00,1.06,1011.97,31.72,38.07,93181.08,1624.26
2024-02-15 12:20:00,1.03,1011.8,33.16,37.09,111508.13,2024.41
2024-02-15 12:30:00,1.51,1011.62,33.04,37.72,117758.2,2105.33
2024-02-15 12:40:00,1.71,1011.42,29.08,47.9,85180.47,1409.91
2024-02-15 12:50:00,1.57,1011.26,29.26,47.79,96286.8,1642.23
2024-02-15 13:00:00,1.43,1011.08,28.62,49.56,50844.35,640.04
2024-02-15 13:10:00,1.5,1010.97,28.61,49.62,91154.39,1494.82
2024-02-15 13:20:00,1.86,1010.98,29.52,47.27,117588.4,2124.37
2024-02-15 13:30:00,1.32,1010.93,29.93,46.75,115371.22,1989.39
2024-02-15 13:40:00,1.73,1010.86,29.24,48.08,113245.7,1965.29
2024-02-15 13:50:00,2.36,1010.72,28.99,49.09,91871.34,1503.98
2024-02-15 14:00:00,1.7,1010.69,28.84,48.38,61080.56,799.04
2024-02-15 14:10:00,1.54,1010.59,29.53,46.96,73320.05,1123.47
2024-02-15 14:20:00,1.23,1010.57,27.82,52.47,36314.89,272.92
2024-02-15 14:30:00,1.28,1010.58,27.75,52.73,30607.08,199.47
2024-02-15 14:40:00,1.44,1010.44,27.23,54.9,26633.67,154.51
2024-02-15 14:50:00,1.29,1010.41,26.48,57.87,20712.33,92.26
2024-02-15 15:00:00,1.06,1010.36,27.02,56.44,27714.14,189.88
2024-02-15 15:10:00,0.63,1010.36,26.52,57.93,15439.08,51.09
2024-02-15 15:20:00,1.04,1010.45,25.9,60.4,13905.83,38.96
2024-02-15 15:30:00,0.81,1010.58,25.89,60.13,14369.08,42.3
2024-02-15 15:40:00,1.03,1010.7,25.9,59.65,13794.58,40.15
2024-02-15 15:50:00,0.69,1010.79,26.27,58.5,15946.67,54.08
2024-02-15 16:00:00,1.09,1010.88,26.16,58.64,19197.0,95.32
2024-02-15 16:10:00,1.08,1010.95,27.38,54.58,25849.62,191.7
2024-02-15 16:20:00,0.96,1011.02,26.04,58.79,10954.33,25.84
2024-02-15 16:30:00,1.31,1011.1,25.5,60.86,6599.67,9.14
2024-02-15 16:40:00,0.71,1011.21,25.18,62.3,5999.33,7.69
2024-02-15 16:50:00,0.57,1011.29,25.55,61.39,6198.25,8.83
2024-02-15 17:00:00,0.34,1011.5,25.39,62.07,3285.25,2.41
2024-02-16 07:00:00,0.6,1015.7,18.5,91.53,873.42,0.27
2024-02-16 07:10:00,0.88,1015.82,18.53,91.59,1251.58,0.58
2024-02-16 07:20:00,0.87,1015.98,18.61,90.98,1759.0,1.1
2024-02-16 07:30:00,0.66,1016.03,18.74,90.66,2688.08,2.9
2024-02-16 07:40:00,0.7,1016.14,18.87,90.48,3068.0,3.76
2024-02-16 07:50:00,0.59,1016.24,19.02,90.09,3720.25,5.27
2024-02-16 08:00:00,0.58,1016.36,19.24,89.63,4541.0,7.76
2024-02-16 08:10:00,0.21,1016.43,19.44,89.72,5712.08,11.63
2024-02-16 08:20:00,0.45,1016.51,19.57,88.35,5627.0,11.77
2024-02-16 08:30:00,0.16,1016.61,19.78,88.41,5345.83,11.11
2024-02-16 08:40:00,0.1,1016.66,20.04,89.31,5952.25,12.82
2024-02-16 08:50:00,0.1,1016.66,20.37,86.97,5742.42,11.93
2024-02-16 09:00:00,0.18,1016.66,20.43,85.8,7060.75,16.5
2024-02-16 09:10:00,0.14,1016.69,21.03,84.01,9453.0,29.03
2024-02-16 09:20:00,0.24,1016.76,21.38,81.87,8154.42,23.09
2024-02-16 09:30:00,0.19,1016.79,20.97,77.0,10364.58,33.26
2024-02-16 09:40:00,0.18,1016.8,21.3,77.14,10654.67,35.02
2024-02-16 09:50:00,0.16,1016.82,21.17,77.96,9593.92,28.23
2024-02-16 10:00:00,0.46,1016.82,20.47,79.24,11099.33,32.73
2024-02-16 10:10:00,0.14,1016.76,20.71,79.07,12637.33,43.09
2024-02-16 10:20:00,0.69,1016.72,21.37,81.08,14443.92,53.21
2024-02-16 10:30:00,0.42,1016.61,22.33,76.86,17584.5,81.08
2024-02-16 10:40:00,0.61,1016.62,22.21,76.52,15691.75,64.44
2024-02-16 10:50:00,0.65,1016.54,21.63,76.66,17262.83,76.66
2024-02-16 11:00:00,0.46,1016.47,21.17,76.68,13770.08,49.28
2024-02-16 11:10:00,0.08,1016.38,21.41,77.87,17381.58,73.01
2024-02-16 11:20:00,0.3,1016.25,21.8,74.37,16762.58,68.81
2024-02-16 11:30:00,0.7,1016.14,21.19,75.8,25190.33,145.35
2024-02-16 11:40:00,1.32,1016.0,21.59,74.89,38306.21,323.96
2024-02-16 11:50:00,1.0,1015.87,24.05,66.24,40223.48,346.71
2024-02-16 12:00:00,1.01,1015.7,24.29,62.84,37920.27,311.76
2024-02-16 12:10:00,0.89,1015.55,23.15,64.56,30380.33,193.81
2024-02-16 12:20:00,0.84,1015.4,23.96,62.06,29971.83,187.6
2024-02-16 12:30:00,1.51,1015.33,24.92,61.56,28558.42,175.55
2024-02-16 12:40:00,1.26,1015.18,24.05,62.86,28725.25,176.92
2024-02-16 12:50:00,0.91,1015.07,23.26,61.24,30656.33,203.08
2024-02-16 13:00:00,0.85,1014.97,23.86,58.58,28418.42,177.13
2024-02-16 13:10:00,1.49,1014.82,24.34,57.58,32679.5,232.07
2024-02-16 13:20:00,0.86,1014.75,24.17,56.76,30378.83,202.09
2024-02-16 13:30:00,0.78,1014.58,24.71,53.83,36920.68,297.48
2024-02-16 13:40:00,0.87,1014.38,25.21,52.54,39581.52,337.46
2024-02-16 13:50:00,1.08,1014.31,24.9,52.46,34019.53,258.06
2024-02-16 14:00:00,0.88,1014.22,24.13,55.18,24008.5,127.76
2024-02-16 14:10:00,0.7,1014.2,24.16,55.41,21753.08,106.09
2024-02-16 14:20:00,1.18,1014.12,24.5,55.02,25866.17,147.58
2024-02-16 14:30:00,0.51,1014.11,24.39,53.82,20915.33,100.12
2024-02-16 14:40:00,0.75,1014.02,23.97,55.27,18600.67,78.57
2024-02-16 14:50:00,0.44,1014.0,23.72,55.32,13615.75,41.35
2024-02-16 15:00:00,0.78,1014.05,22.35,59.82,10660.08,25.08
2024-02-16 15:10:00,0.33,1014.01,22.55,59.68,8709.33,16.65
2024-02-16 15:20:00,0.64,1013.98,21.49,63.4,7412.33,12.28
2024-02-16 15:30:00,0.88,1013.97,20.89,66.61,6644.58,9.57
2024-02-16 15:40:00,1.16,1013.96,20.94,67.28,5974.58,7.94
2024-02-16 15:50:00,1.01,1013.97,20.99,66.86,5820.17,7.49
2024-02-16 16:00:00,1.37,1014.04,21.0,67.05,4623.0,4.83
2024-02-16 16:10:00,1.46,1014.13,20.77,69.16,4084.67,3.74
2024-02-16 16:20:00,1.28,1014.25,20.54,70.38,2873.83,1.88
2024-02-16 16:30:00,0.96,1014.28,20.49,70.59,2616.58,1.6
2024-02-16 16:40:00,0.37,1014.38,20.68,70.33,2475.58,1.44
2024-02-16 16:50:00,0.92,1014.5,20.71,70.3,1915.08,0.86
2024-02-16 17:00:00,0.87,1014.64,20.32,72.19,1280.83,0.41
2024-02-17 07:00:00,0.92,1013.8,17.71,91.26,4042.42,2.97
2024-02-17 07:10:00,1.27,1013.9,17.87,90.27,5064.66,5.18
2024-02-17 07:20:00,0.93,1014.01,18.46,87.4,6636.08,10.17
2024-02-17 07:30:00,1.11,1014.07,19.35,83.92,10052.17,31.66
2024-02-17 07:40:00,0.95,1014.06,19.87,80.99,10408.67,21.18
2024-02-17 07:50:00,1.0,1014.16,19.88,81.29,13828.67,41.35
2024-02-17 08:00:00,1.25,1014.19,20.91,77.06,16479.42,61.78
2024-02-17 08:10:00,1.37,1014.31,22.57,70.63,29022.92,234.75
2024-02-17 08:20:00,1.43,1014.4,25.02,60.16,30816.87,270.11
2024-02-17 08:30:00,1.06,1014.42,24.58,61.1,24843.6,169.0
2024-02-17 08:40:00,1.14,1014.47,27.19,54.01,57934.01,970.33
2024-02-17 08:50:00,0.97,1014.64,32.49,40.63,62880.74,955.99
2024-02-17 09:00:00,0.86,1014.72,35.07,34.66,63602.0,1072.16
2024-02-17 09:10:00,0.19,1014.61,28.41,47.19,29231.66,176.38
2024-02-17 09:20:00,0.08,1014.6,32.65,38.96,72149.0,1343.09
2024-02-17 09:30:00,1.03,1014.56,32.63,37.85,61854.24,1165.85
2024-02-17 09:40:00,1.19,1014.55,35.8,31.08,94655.06,1774.69
2024-02-17 09:50:00,1.11,1014.5,36.02,30.58,97510.65,1797.48
2024-02-17 10:00:00,0.88,1014.44,34.9,32.43,103098.03,1871.36
2024-02-17 10:10:00,0.91,1014.3,32.84,35.76,107259.95,1902.94
2024-02-17 10:20:00,0.98,1014.22,32.17,38.3,113033.5,1977.78
2024-02-17 10:30:00,1.45,1014.13,32.71,36.85,110883.36,1906.89
2024-02-17 10:40:00,0.92,1014.01,34.29,34.32,99698.3,1683.92
2024-02-17 10:50:00,1.03,1013.8,31.13,40.37,117758.2,2133.56
2024-02-17 11:00:00,1.12,1013.74,33.86,33.83,117758.2,2119.31
2024-02-17 11:10:00,1.61,1013.49,32.17,37.16,117758.2,2145.56
2024-02-17 11:20:00,1.2,1013.23,29.12,44.81,117758.2,2169.88
2024-02-17 11:30:00,1.6,1013.08,28.89,45.31,117758.2,2153.64
2024-02-17 11:40:00,0.97,1012.95,32.99,37.36,102620.79,1806.83
2024-02-17 11:50:00,1.32,1012.71,30.34,41.86,117758.2,2172.09
2024-02-17 12:00:00,1.39,1012.48,29.53,43.89,117758.2,2122.93
2024-02-17 12:10:00,1.97,1012.25,28.68,46.4,117701.24,2164.74
2024-02-17 12:20:00,1.75,1012.11,29.82,43.74,117758.2,2233.02
2024-02-17 12:30:00,1.24,1012.01,30.07,42.56,43934.51,412.94
2024-02-17 12:40:00,1.58,1011.92,27.23,50.31,30866.5,210.3
2024-02-17 12:50:00,1.96,1011.86,26.22,53.19,42204.77,415.81
2024-02-17 13:00:00,1.57,1011.78,26.81,51.2,53605.07,628.25
2024-02-17 13:10:00,1.72,1011.6,26.82,51.22,50709.43,550.23
2024-02-17 13:20:00,1.88,1011.52,27.91,48.96,45579.75,478.34
2024-02-17 13:30:00,1.78,1011.44,25.87,56.36,24923.67,142.21
2024-02-17 13:40:00,1.92,1011.32,25.04,59.35,21413.42,106.51
2024-02-17 13:50:00,1.74,1011.19,24.6,61.74,24443.92,132.71
2024-02-17 14:00:00,1.49,1011.09,25.25,59.52,14242.14,49.54
2024-02-17 14:10:00,1.31,1011.1,24.62,61.53,13547.83,42.53
2024-02-17 14:20:00,1.24,1011.05,24.45,62.89,15985.08,59.5
2024-02-17 14:30:00,1.38,1010.95,24.43,63.08,19061.42,82.58
2024-02-17 14:40:00,1.58,1010.92,24.6,62.76,20498.17,96.28
2024-02-17 14:50:00,1.31,1010.9,25.1,61.35,25989.58,152.98
2024-02-17 15:00:00,1.41,1010.86,25.67,59.42,24685.84,138.81
2024-02-17 15:10:00,1.05,1010.86,25.82,59.32,25258.42,141.08
2024-02-17 15:20:00,0.78,1010.85,25.85,58.61,19281.08,84.47
2024-02-17 15:30:00,0.84,1010.87,25.78,58.91,22461.17,113.41
2024-02-17 15:40:00,0.88,1010.92,25.7,59.43,19239.42,82.34
2024-02-17 15:50:00,0.99,1011.0,25.05,62.81,15622.6,54.27
2024-02-17 16:00:00,1.18,1011.02,24.75,64.03,16668.89,64.07
2024-02-17 16:10:00,0.87,1011.04,24.79,64.14,12237.92,33.71
2024-02-18 12:40:00,3.01,1010.7,29.14,50.77,30066.92,190.87
2024-02-18 12:50:00,2.24,1010.57,27.95,55.27,29484.0,183.7
2024-02-18 13:00:00,1.69,1010.45,27.82,56.46,26135.42,146.53
2024-02-18 13:10:00,2.32,1010.34,28.39,55.05,28946.16,180.56
2024-02-18 13:20:00,1.8,1010.22,27.66,57.28,19781.5,90.77
2024-02-18 13:30:00,1.65,1010.13,26.9,59.49,14957.0,51.55
2024-02-18 13:40:00,2.58,1010.02,26.45,61.17,13304.42,40.26
2024-02-18 13:50:00,1.72,1009.95,26.76,60.46,12581.67,36.05
2024-02-18 14:00:00,1.44,1009.85,26.81,59.57,10968.33,27.8
2024-02-18 14:10:00,1.14,1009.84,27.28,58.3,8843.0,18.26
2024-02-18 14:20:00,0.65,1009.86,27.91,57.06,11683.0,32.14
2024-02-18 14:30:00,0.64,1009.85,28.28,56.15,13388.58,41.04
2024-02-18 14:40:00,0.7,1009.83,28.87,54.15,15598.0,55.54
2024-02-18 14:50:00,0.62,1009.78,29.52,52.48,16648.17,63.4
2024-02-18 15:00:00,0.45,1009.77,29.06,53.76,13947.58,45.8
2024-02-18 15:10:00,0.66,1009.76,28.25,56.96,12679.25,37.97
2024-02-18 15:20:00,0.43,1009.81,27.95,58.39,10678.83,27.52
2024-02-18 15:30:00,0.82,1009.8,27.62,59.39,10196.0,24.6
2024-02-18 15:40:00,1.01,1009.87,27.76,58.51,7837.08,14.48
2024-02-18 15:50:00,1.23,1009.96,27.08,60.66,6651.0,10.5
2024-02-18 16:00:00,1.05,1010.04,26.6,62.26,5077.08,6.15
2024-02-18 16:10:00,0.94,1010.11,26.35,63.35,4003.75,3.74
2024-02-18 16:20:00,0.61,1010.3,26.22,64.42,3286.75,2.58
2024-02-18 16:30:00,1.56,1010.41,26.13,65.05,3374.75,2.69
2024-02-18 16:40:00,0.1,1010.44,26.2,64.74,2857.75,2.0
2024-02-18 16:50:00,0.0,1010.61,26.2,65.22,2429.17,1.45
2024-02-18 17:00:00,0.07,1010.64,26.12,65.6,2161.42,1.19
2024-02-19 07:00:00,1.26,1011.9,22.34,77.62,8938.67,32.54
2024-02-19 07:10:00,1.25,1011.95,27.06,60.49,15121.83,71.49
2024-02-19 07:20:00,1.09,1012.01,28.15,54.85,19658.58,114.2
2024-02-19 07:30:00,0.65,1012.22,29.49,50.07,22949.42,139.6
2024-02-19 07:40:00,1.35,1012.24,31.24,45.48,29871.5,246.65
2024-02-19 07:50:00,0.79,1012.43,34.71,36.48,24034.92,160.06
2024-02-19 08:00:00,0.4,1012.47,29.75,46.76,22054.5,117.78
2024-02-19 08:10:00,0.3,1012.62,27.81,51.8,17543.92,67.57
2024-02-19 08:20:00,0.34,1012.82,28.64,50.63,23637.0,128.16
2024-02-19 08:30:00,0.81,1012.82,28.2,50.84,21616.42,101.05
2024-02-19 08:40:00,1.37,1012.98,30.64,44.98,46536.59,558.83
2024-02-19 08:50:00,1.29,1013.05,35.62,34.88,76236.02,1358.73
2024-02-19 09:00:00,1.26,1013.11,33.78,36.49,45440.55,495.56
2024-02-19 09:10:00,1.52,1013.11,33.57,37.26,67119.03,1037.04
2024-02-19 09:20:00,1.81,1013.06,36.06,30.82,82138.39,1426.23
2024-02-19 09:30:00,1.18,1012.95,37.52,27.66,93640.36,1658.89
2024-02-19 09:40:00,1.65,1012.96,39.91,24.51,76091.54,1197.44
2024-02-19 09:50:00,0.82,1012.86,37.23,27.92,71682.37,1105.68
2024-02-19 10:00:00,0.92,1012.74,34.44,32.3,44899.05,437.94
2024-02-19 10:10:00,1.04,1012.71,34.55,32.76,69954.94,1178.04
2024-02-19 10:20:00,0.98,1012.76,40.67,23.87,66995.04,922.14
2024-02-19 10:30:00,0.96,1012.64,40.63,23.16,110508.17,2099.27
2024-02-19 10:40:00,1.16,1012.42,40.88,23.69,90578.31,1455.4
2024-02-19 10:50:00,0.96,1012.21,36.14,29.67,52061.76,582.69
2024-02-19 11:00:00,0.43,1012.11,34.43,33.13,46654.96,470.59
2024-02-19 11:10:00,0.63,1011.93,37.7,27.52,56858.51,687.31
2024-02-19 11:20:00,0.72,1011.93,39.81,24.7,61320.51,800.36
2024-02-19 11:30:00,0.61,1011.77,37.58,27.47,50400.36,545.29
2024-02-19 11:40:00,0.81,1011.54,36.38,29.37,54820.68,636.71
2024-02-19 11:50:00,0.89,1011.5,37.88,27.27,55479.23,661.5
2024-02-19 12:00:00,0.53,1011.35,35.84,30.44,41800.16,381.68
2024-02-19 12:10:00,0.84,1011.25,35.71,31.73,42436.44,395.07
2024-02-19 12:20:00,1.05,1011.04,31.39,43.21,44838.86,432.8
2024-02-19 12:30:00,1.38,1010.89,30.74,45.47,41553.02,372.64
2024-02-19 12:40:00,0.84,1010.86,31.34,44.25,50510.18,539.5
2024-02-19 12:50:00,0.9,1010.68,31.14,44.28,47725.0,488.5
2024-02-19 13:00:00,1.28,1010.5,30.46,46.87,65581.08,907.1
2024-02-19 13:10:00,0.72,1010.49,34.2,37.96,79408.75,1257.63
2024-02-19 13:20:00,0.9,1010.36,32.08,42.74,38140.49,409.36
2024-02-19 13:30:00,0.83,1010.27,34.69,36.84,48231.69,517.59
2024-02-19 13:40:00,0.89,1010.24,33.08,40.23,53558.48,623.06
2024-02-19 13:50:00,1.31,1010.1,31.63,44.45,25567.92,141.55
2024-02-19 14:00:00,1.42,1010.13,29.98,49.7,29696.94,195.58
2024-02-19 14:10:00,0.65,1010.11,30.84,48.36,26417.25,159.91
2024-02-19 14:20:00,1.08,1010.01,29.58,54.22,33763.25,252.91
2024-02-19 14:30:00,1.06,1010.02,32.76,46.13,65290.31,964.01
2024-02-19 14:40:00,1.23,1009.96,30.32,52.9,25342.24,160.51
2024-02-19 14:50:00,0.78,1009.91,30.36,53.1,37236.32,414.87
2024-02-19 15:00:00,0.78,1009.87,29.12,57.14,17744.67,68.45
2024-02-19 15:10:00,0.94,1009.85,28.32,60.75,24496.75,134.46
2024-02-19 15:20:00,0.64,1009.8,29.3,56.05,19077.0,84.35
2024-02-19 15:30:00,0.34,1009.86,30.68,51.4,15728.83,60.98
2024-02-19 15:40:00,0.59,1009.83,30.69,49.52,7800.0,17.14
2024-02-19 15:50:00,0.63,1009.82,29.6,53.24,12038.58,36.33
2024-02-19 16:00:00,1.05,1009.83,28.48,59.7,7431.58,13.92
2024-02-19 16:10:00,0.64,1009.88,28.72,60.42,10879.67,31.18
2024-02-19 16:20:00,0.52,1009.93,29.4,58.41,10601.75,29.83
2024-02-19 16:30:00,0.27,1009.96,30.01,54.25,10959.0,30.97
2024-02-19 16:40:00,0.34,1009.98,29.63,55.5,10310.92,26.26
2024-02-19 16:50:00,0.11,1010.01,29.4,55.47,7689.42,14.33
