DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-03-03 12:20:00,1.17,1019.17,32.38,37.35,58352.63,888.26
2024-03-03 12:30:00,2.16,1019.0,30.82,39.01,58168.08,610.77
2024-03-03 12:40:00,1.74,1018.76,30.7,40.2,73162.28,1033.88
2024-03-03 12:50:00,1.86,1018.43,30.92,39.02,50735.3,452.48
2024-03-03 13:00:00,1.52,1018.3,31.06,39.43,61489.24,674.02
2024-03-03 13:10:00,2.08,1018.17,29.39,41.34,52029.41,500.13
2024-03-03 13:20:00,2.13,1018.06,26.81,46.64,35562.88,212.07
2024-03-03 13:30:00,1.58,1017.93,26.6,47.47,33044.66,180.92
2024-03-03 13:40:00,1.66,1017.82,25.88,49.25,28176.42,131.18
2024-03-03 13:50:00,1.47,1017.77,25.5,50.63,29951.67,149.51
2024-03-03 14:00:00,2.21,1017.7,25.64,50.14,30485.67,155.79
2024-03-03 14:10:00,2.0,1017.63,25.26,50.97,29131.75,142.85
2024-03-03 14:20:00,1.8,1017.55,25.09,51.83,26531.92,118.66
2024-03-03 14:30:00,2.36,1017.47,24.4,53.57,23765.58,95.96
2024-03-03 14:40:00,1.44,1017.46,23.93,55.17,17020.5,50.75
2024-03-03 14:50:00,1.38,1017.48,23.8,55.88,19240.67,64.43
2024-03-03 15:00:00,1.72,1017.47,23.9,55.97,16979.08,50.48
2024-03-03 15:10:00,2.05,1017.46,22.89,59.27,9997.58,18.05
2024-03-03 15:20:00,1.18,1017.49,22.26,59.76,8680.25,13.74
2024-03-03 15:30:00,1.49,1017.41,22.25,60.69,7415.92,10.39
2024-03-03 15:40:00,1.55,1017.39,22.14,60.71,9780.67,17.09
2024-03-03 15:50:00,2.1,1017.32,22.15,61.34,11092.0,20.9
2024-03-03 16:00:00,1.95,1017.3,21.88,62.16,10042.83,17.12
2024-03-03 16:10:00,1.52,1017.32,22.05,62.09,10973.83,21.02
2024-03-03 16:20:00,1.85,1017.46,22.2,61.7,10889.17,21.69
2024-03-03 16:30:00,1.03,1017.53,22.39,61.24,9060.75,16.86
2024-03-03 16:40:00,1.12,1017.56,22.49,60.48,7899.83,12.96
2024-03-03 16:50:00,1.1,1017.65,22.16,61.98,6826.33,9.9
2024-03-03 17:00:00,1.38,1017.68,21.64,63.65,3493.75,2.32
2024-03-04 07:00:00,0.65,1017.52,22.28,63.15,22740.58,218.68
2024-03-04 07:10:00,1.12,1017.48,23.78,57.21,31276.0,339.7
2024-03-04 07:20:00,1.57,1017.43,25.27,52.59,40809.1,490.34
2024-03-04 07:30:00,1.38,1017.53,26.73,48.8,50825.68,658.88
2024-03-04 07:40:00,1.05,1017.53,28.72,43.96,57574.75,777.46
2024-03-04 07:50:00,0.66,1017.58,31.17,38.93,64417.79,907.69
2024-03-04 08:00:00,0.86,1017.51,32.87,35.05,72551.16,1067.17
2024-03-04 08:10:00,0.41,1017.49,35.21,31.52,81951.88,1261.67
2024-03-04 08:20:00,0.49,1017.45,37.26,27.8,89109.01,1395.76
2024-03-04 08:30:00,0.57,1017.37,38.13,26.44,93679.0,1474.02
2024-03-04 08:40:00,0.39,1017.33,39.76,24.2,98935.4,1556.65
2024-03-04 08:50:00,0.41,1017.23,40.66,22.32,102853.84,1584.07
2024-03-04 09:00:00,1.29,1017.17,40.46,22.08,107258.52,1627.36
2024-03-04 09:10:00,1.39,1017.08,40.13,22.34,108364.67,1660.38
2024-03-04 09:20:00,1.67,1017.04,39.23,22.96,109284.31,1680.27
2024-03-04 09:30:00,2.3,1017.02,37.15,25.14,109972.16,1709.8
2024-03-04 09:40:00,1.58,1016.85,39.84,22.83,110800.16,1708.89
2024-03-04 09:50:00,2.71,1016.86,38.64,22.47,113170.77,1767.45
2024-03-04 10:00:00,2.72,1016.77,35.35,25.85,113379.75,1857.54
2024-03-04 10:10:00,2.27,1016.55,35.77,26.04,113324.77,1860.96
2024-03-04 10:20:00,3.02,1016.43,36.83,26.0,114376.12,1853.88
2024-03-04 10:30:00,3.28,1016.37,35.22,27.7,113384.6,1851.37
2024-03-04 10:40:00,3.48,1016.16,34.84,28.71,109926.16,1843.22
2024-03-04 10:50:00,4.0,1016.12,33.87,31.1,109111.99,1858.01
2024-03-04 11:00:00,2.95,1016.05,35.36,28.93,106752.88,1805.4
2024-03-04 11:10:00,3.21,1015.77,35.1,29.24,104810.81,1797.52
2024-03-04 11:20:00,3.78,1015.48,34.16,31.32,103499.46,1790.64
2024-03-04 11:30:00,3.81,1015.18,33.97,31.62,100777.01,1753.07
2024-03-04 11:40:00,3.68,1015.06,33.5,32.44,97327.37,1724.4
2024-03-04 11:50:00,3.51,1014.85,33.66,32.54,94134.51,1669.84
2024-03-04 12:00:00,4.42,1014.66,32.51,35.38,90910.02,1599.83
2024-03-04 12:10:00,4.21,1014.42,32.56,36.41,87163.71,1510.37
2024-03-04 12:20:00,3.31,1014.18,33.21,34.64,82879.24,1413.61
2024-03-04 12:30:00,3.31,1014.02,33.3,34.98,79576.76,1331.15
2024-03-04 12:40:00,3.88,1013.67,33.26,36.29,77865.96,1262.47
2024-03-04 12:50:00,3.89,1013.54,32.77,36.3,74756.11,1172.22
2024-03-04 13:00:00,3.92,1013.4,32.38,37.89,69692.88,1037.02
2024-03-04 13:10:00,3.88,1013.17,32.26,38.64,65841.81,911.56
2024-03-04 13:20:00,5.01,1013.16,31.18,40.69,61964.69,800.38
2024-03-04 13:30:00,4.1,1012.9,31.29,40.48,56570.47,686.07
2024-03-04 13:40:00,4.54,1012.82,28.49,47.38,15729.42,64.83
2024-03-04 13:50:00,3.89,1012.63,26.65,54.9,11719.08,17.75
2024-03-04 14:00:00,4.07,1012.64,26.27,55.28,11053.83,15.88
2024-03-04 14:10:00,4.68,1012.5,25.61,58.51,10520.92,14.41
2024-03-04 14:20:00,4.25,1012.32,25.54,59.82,10168.25,13.6
2024-03-04 14:30:00,4.13,1012.28,25.63,60.28,9501.33,11.94
2024-03-04 14:40:00,4.17,1012.31,25.46,59.9,8931.08,10.52
2024-03-04 14:50:00,3.98,1012.31,25.27,59.34,8536.17,9.66
2024-03-04 15:00:00,2.75,1012.25,25.52,58.21,8242.42,9.1
2024-03-04 15:10:00,2.67,1012.17,25.67,55.48,7914.83,8.38
2024-03-04 15:20:00,2.58,1012.2,25.77,54.16,7826.0,8.31
2024-03-04 15:30:00,3.21,1012.21,25.83,51.27,7573.58,7.8
2024-03-04 15:40:00,3.09,1012.33,25.78,51.97,7051.58,6.7
2024-03-04 15:50:00,2.29,1012.38,25.74,49.63,6593.67,5.86
2024-03-04 16:00:00,2.16,1012.46,25.66,50.97,6199.08,5.13
2024-03-04 16:10:00,2.33,1012.52,25.55,51.4,5906.67,4.71
2024-03-04 16:20:00,2.67,1012.52,25.44,50.67,5504.92,4.04
2024-03-04 16:30:00,2.31,1012.51,25.4,52.32,5642.75,4.8
2024-03-04 16:40:00,2.62,1012.73,25.24,57.49,5041.92,4.03
2024-03-04 16:50:00,1.81,1012.8,25.04,61.7,4528.92,3.59
2024-03-04 17:00:00,2.68,1012.9,24.87,61.42,3156.75,1.66
2024-03-05 07:00:00,0.43,1011.78,22.61,71.57,7846.75,11.07
2024-03-05 07:10:00,0.17,1011.69,22.88,70.73,8109.75,10.15
2024-03-05 07:20:00,0.92,1011.55,23.23,69.34,11763.83,22.61
2024-03-05 07:30:00,1.8,1011.31,24.24,66.11,29717.15,268.56
2024-03-05 07:40:00,1.58,1011.23,29.68,50.39,62112.22,880.59
2024-03-05 07:50:00,1.12,1011.13,33.37,40.75,68771.08,1003.07
2024-03-05 08:00:00,0.76,1011.15,36.71,34.11,75875.2,1138.6
2024-03-05 08:10:00,1.66,1011.15,36.9,33.05,83496.11,1292.64
2024-03-05 08:20:00,2.0,1011.09,36.94,32.74,89109.73,1398.02
2024-03-05 08:30:00,1.32,1010.94,38.92,30.02,93635.88,1416.3
2024-03-05 08:40:00,1.85,1010.89,39.15,28.6,98709.71,1551.71
2024-03-05 08:50:00,1.09,1010.76,40.55,27.22,102162.94,1554.67
2024-03-05 09:00:00,1.85,1010.64,41.66,25.27,105003.8,1584.45
2024-03-05 09:10:00,1.94,1010.49,41.18,25.44,106900.58,1632.31
2024-03-05 09:20:00,0.6,1010.29,44.38,21.57,109848.35,1648.96
2024-03-05 09:30:00,0.56,1010.31,46.87,18.22,112136.14,1667.67
2024-03-05 09:40:00,1.38,1010.14,46.19,17.75,112963.41,1690.14
2024-03-05 09:50:00,1.0,1009.94,45.68,19.01,114407.56,1720.03
2024-03-05 10:00:00,2.74,1009.8,43.9,19.85,114429.49,1744.29
2024-03-05 10:10:00,1.56,1009.6,43.75,20.22,115236.28,1757.0
2024-03-05 10:20:00,1.4,1009.47,45.9,18.16,117495.32,1781.65
2024-03-05 10:30:00,1.4,1009.3,48.88,15.89,115356.68,1718.51
2024-03-05 10:40:00,2.29,1009.25,45.16,19.14,102647.93,1674.0
2024-03-05 10:50:00,2.46,1009.17,40.06,26.25,81256.21,1328.36
2024-03-05 11:00:00,3.02,1009.08,37.08,32.05,80379.26,1305.19
2024-03-05 11:10:00,2.4,1008.9,37.31,32.03,55959.04,967.74
2024-03-05 11:20:00,1.9,1008.72,34.19,38.86,37050.88,533.83
2024-03-05 11:30:00,2.46,1008.58,33.83,39.96,39184.32,371.41
2024-03-05 11:40:00,1.64,1008.41,34.08,39.88,34812.52,470.61
2024-03-05 11:50:00,1.85,1008.28,31.71,45.74,22649.75,84.67
2024-03-05 12:00:00,1.67,1008.13,30.87,49.04,21704.75,79.58
2024-03-05 12:10:00,2.06,1007.95,30.16,53.93,19444.92,64.63
2024-03-05 12:20:00,1.75,1007.77,30.15,55.37,19309.58,61.54
2024-03-05 12:30:00,2.11,1007.58,29.6,57.95,14842.5,37.28
2024-03-05 12:40:00,1.91,1007.37,29.26,59.47,15123.0,38.94
2024-03-05 12:50:00,0.78,1007.2,30.38,56.23,17212.92,52.19
2024-03-05 13:00:00,0.66,1006.91,30.5,53.84,16754.75,48.81
2024-03-05 13:10:00,0.63,1006.78,31.43,51.29,22247.02,164.94
