DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-02-09 14:50:00,0.565,1020.92,18.5,65.095,7362.5,11.05
2024-02-09 15:00:00,0.8880000000000001,1020.974,18.380000000000003,66.067,7227.666999999999,10.685
2024-02-09 15:10:00,0.93,1021.005,18.136,66.376,6326.002,8.174
2024-02-09 15:20:00,1.323,1021.06,17.889,67.64099999999999,4982.667,5.043
2024-02-09 15:30:00,1.219,1021.162,17.651999999999997,67.971,4904.334,4.983
2024-02-09 15:40:00,2.152,1021.226,17.569,67.79400000000001,5098.416,5.438000000000001
2024-02-09 15:50:00,2.117,1021.294,17.481,68.325,4287.499,3.931
2024-02-09 16:00:00,1.646,1021.376,17.369999999999997,67.704,3602.917,2.781
2024-02-09 16:10:00,1.7240000000000002,1021.445,17.269,68.587,3430.583,2.5
2024-02-09 16:20:00,1.315,1021.57,17.18,69.208,2415.834,1.359
2024-02-09 16:30:00,1.576,1021.639,17.089,69.786,1938.5,0.9
2024-02-09 16:40:00,1.706,1021.73,16.909,69.576,1452.0,0.521
2024-02-09 16:50:00,1.15,1021.776,16.903,69.716,1230.333,0.4049999999999999
2024-02-09 17:00:00,1.567,1021.852,16.866999999999997,69.164,921.665,0.26
2024-02-10 07:00:00,0.0,1026.21,13.944,93.281,405.167,0.075
2024-02-10 07:10:00,0.0,1026.232,13.89,93.127,520.751,0.109
2024-02-10 07:20:00,0.0,1026.385,13.937,93.09,925.0,0.221
2024-02-10 07:30:00,0.0,1026.563,13.855,92.631,1262.916,0.462
2024-02-10 07:40:00,0.0,1026.708,13.797999999999998,92.386,1699.0,0.611
2024-02-10 07:50:00,0.0,1026.759,13.851,92.637,1705.416,0.595
2024-02-10 08:00:00,0.0,1026.827,13.867,92.429,1760.083,0.607
2024-02-10 08:10:00,0.017,1027.064,13.978,91.92,2030.251,0.77
2024-02-10 08:20:00,0.0,1027.101,13.9,91.32,2299.333,0.969
2024-02-10 08:30:00,0.0,1027.2050000000002,14.029999999999998,90.826,2537.333,1.165
2024-02-10 08:40:00,0.0,1027.277,14.02,90.42,2799.334,1.387
2024-02-10 08:50:00,0.0,1027.404,14.012,89.73400000000001,3576.249,2.178
2024-02-10 09:00:00,0.0,1027.54,14.198,90.538,4366.25,3.5
2024-02-10 09:10:00,0.0,1027.627,14.514,90.765,5437.166,5.047
2024-02-10 09:20:00,0.0,1027.765,14.459,89.41900000000001,5370.582,5.008
2024-02-10 09:30:00,0.0,1027.763,14.431,88.22999999999999,6886.167,8.067
2024-02-10 09:40:00,0.0,1027.754,14.686000000000002,89.09400000000001,8440.333,12.385
2024-02-10 09:50:00,0.0,1027.751,14.922999999999998,88.194,9171.084,15.498
2024-02-10 10:00:00,0.0,1027.738,15.675999999999998,86.474,11578.917,22.569
2024-02-10 10:10:00,0.0,1027.682,15.973000000000004,83.798,10959.25,20.48
2024-02-10 10:20:00,0.0,1027.666,16.103,82.28999999999999,11643.25,23.347
2024-02-10 10:30:00,0.052,1027.499,16.041,79.863,11986.334,24.726
2024-02-10 10:40:00,0.0,1027.459,16.071,77.959,11007.666,21.058
2024-02-10 10:50:00,0.0,1027.394,16.250999999999998,79.187,10329.25,18.547
2024-02-10 11:00:00,0.0,1027.224,16.579,80.066,10064.0,17.703
2024-02-10 11:10:00,0.0,1027.146,16.72,78.414,9268.082,15.197
2024-02-10 11:20:00,0.0,1027.072,16.599,75.588,10072.753,18.035
2024-02-10 11:30:00,0.0,1027.011,16.659,75.28999999999999,9392.666,16.058
2024-02-10 11:40:00,0.0,1026.933,16.817,74.413,9408.916,16.106
2024-02-10 11:50:00,0.0,1026.848,16.903,74.261,8654.164999999999,13.824000000000002
2024-02-10 12:00:00,0.0,1026.745,17.274,73.634,11101.749,23.931
2024-02-10 12:10:00,0.0,1026.605,17.529000000000003,73.126,7558.834,11.279
2024-02-10 12:20:00,0.0,1026.517,17.259999999999998,69.489,8954.999,15.858
2024-02-10 12:30:00,0.0,1026.346,17.548,71.39099999999999,8642.833999999999,15.135
2024-02-10 12:40:00,0.0,1026.244,17.880000000000003,70.88300000000001,10143.583,20.998
2024-02-10 12:50:00,0.0,1026.078,18.132,71.125,10640.25,22.581
2024-02-10 13:00:00,0.0,1025.947,18.404,70.66,10287.332,21.319
2024-02-10 13:10:00,0.0,1025.838,18.566,69.546,10567.0,22.608
