DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-05-14 16:50:00,0.218,1007.623,25.6,63.302,5997.999,8.47
2024-05-14 17:00:00,0.454,1007.769,25.357,64.626,4886.3330000000005,5.627
2024-05-15 07:00:00,0.087,1009.58,39.428,31.477,15279.416,45.742
2024-05-15 07:10:00,0.0,1009.647,38.088,33.326,16343.501,50.135000000000005
2024-05-15 07:20:00,0.017,1009.744,38.09,33.331,28970.75,84.077
2024-05-15 07:30:00,0.1649999999999999,1009.784,39.549,29.907,40715.897,134.344
2024-05-15 07:40:00,0.034,1009.894,42.468,25.059,51339.951,241.49
2024-05-15 07:50:00,0.0,1009.867,42.799,24.048,44240.87,208.64300000000003
2024-05-15 08:00:00,0.069,1009.86,42.899,23.511000000000003,55024.801,311.35900000000004
2024-05-15 08:10:00,0.191,1009.837,43.431,22.116,61199.04299999999,390.737
2024-05-15 08:20:00,0.104,1009.809,44.294,21.379,69080.68000000001,509.398
2024-05-15 08:30:00,0.0349999999999999,1009.936,45.341,19.651,75512.775,618.048
2024-05-15 08:40:00,0.017,1009.822,46.702,17.931,82983.282,751.381
2024-05-15 08:50:00,0.078,1009.739,45.939,18.164,86003.829,732.008
2024-05-15 09:00:00,0.139,1009.699,45.443,18.857,70353.521,514.495
2024-05-15 09:10:00,0.052,1009.736,46.132,17.894,86816.19200000001,858.865
2024-05-15 09:20:00,0.131,1009.851,44.592,19.167,92698.443,973.211
2024-05-15 09:30:00,0.985,1009.844,41.902,22.907,98789.308,1118.928
2024-05-15 09:40:00,1.768,1009.843,38.535,28.444,101973.908,1218.316
2024-05-15 09:50:00,1.558,1009.759,36.912,31.471,97006.448,1150.414
2024-05-15 10:00:00,1.123,1009.722,37.415,30.932,92921.434,1097.705
2024-05-15 10:10:00,1.523,1009.568,37.641000000000005,30.081,93217.38,1158.399
2024-05-15 10:20:00,1.027,1009.64,37.11,31.137,86444.239,1100.235
2024-05-15 10:30:00,0.986,1009.588,36.884,31.591,83813.975,1061.6280000000002
2024-05-15 10:40:00,1.628,1009.533,36.235,33.017,86542.888,1173.356
2024-05-15 10:50:00,1.891,1009.406,36.646,32.055,98822.91,1547.26
2024-05-15 11:00:00,1.673,1009.417,37.337,31.194,104864.54,1785.3650000000002
2024-05-15 11:10:00,2.577,1009.514,37.074,31.516,88695.187,1556.849
2024-05-15 11:20:00,2.211,1009.424,35.638,34.494,94057.6,1888.848
2024-05-15 11:30:00,2.85,1009.42,35.562,35.28,82432.718,1778.0259999999998
2024-05-15 11:40:00,2.658,1009.316,36.112,34.61,76279.31999999999,1803.564
2024-05-15 11:50:00,3.301,1009.193,35.261,36.179,69154.891,1712.163
2024-05-15 12:00:00,2.256,1009.122,35.953,34.437,68438.115,1833.149
2024-05-15 12:10:00,3.51,1009.154,35.953,34.729,73108.015,2062.858
2024-05-15 12:20:00,3.1710000000000003,1009.095,36.422,33.907,72246.053,2088.413
2024-05-15 12:30:00,2.457,1009.01,37.13,32.699,72990.858,2101.356
2024-05-15 12:40:00,3.145,1008.946,36.233,33.994,59577.186,1582.6370000000002
2024-05-15 12:50:00,2.97,1008.78,35.797,35.167,67214.084,1952.527
2024-05-15 13:00:00,3.04,1008.706,35.632,35.649,65463.56799999999,1923.617
2024-05-15 13:10:00,3.066,1008.457,35.511,35.824,65342.099,1991.585
2024-05-15 13:20:00,3.466,1008.348,35.304,36.239,62394.864,1911.956
2024-05-15 13:30:00,3.5450000000000004,1008.389,34.637,37.252,53395.476,1426.342
2024-05-15 13:40:00,2.734,1008.372,32.596,42.026,45530.967,775.266
2024-05-15 13:50:00,3.119,1008.341,33.469,40.105,49842.481,1138.147
2024-05-15 14:00:00,3.083,1008.261,32.264,42.858,42472.402,712.525
2024-05-15 14:10:00,2.551,1008.171,31.745,44.127,36245.746,350.779
2024-05-15 14:20:00,2.342,1008.077,31.272,45.352,31604.249,251.396
2024-05-15 14:30:00,2.089,1008.159,30.679,46.997,30380.25,235.554
2024-05-15 14:40:00,2.8400000000000003,1008.048,30.219,48.003,28066.833,197.319
2024-05-15 14:50:00,2.1870000000000003,1008.066,29.95,48.996,24585.084,150.721
2024-05-15 15:00:00,3.197,1008.183,29.452,50.574,25023.167,156.962
2024-05-15 15:10:00,2.71,1008.171,28.969,51.655,19729.334,92.961
2024-05-15 15:20:00,2.551,1008.092,28.631,52.620000000000005,17407.417999999998,73.148
