DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-01-01 07:00:00,0.0,1016.73,17.5,86.99,470.834,0.083
2024-01-01 07:10:00,0.0,1016.774,17.57,86.97,659.667,0.139
2024-01-01 07:20:00,0.6819300399999999,1016.922,17.630000000000003,86.17999999999999,889.6659999999999,0.247
2024-01-01 07:30:00,0.6073700000000001,1016.992,17.740000000000002,85.41,1263.833,0.4469999999999999
2024-01-01 07:40:00,0.0,1017.094,17.9,85.41,2136.833,1.129
2024-01-01 07:50:00,0.0,1017.27,18.130000000000003,85.19,2598.001,1.597
2024-01-01 08:00:00,0.0,1017.419,18.29,84.38000000000001,2160.166,1.1800000000000002
2024-01-01 08:10:00,0.0,1017.44,18.3,83.78999999999999,2424.666,1.44
2024-01-01 08:20:00,0.0,1017.55,18.28,84.88,3204.5,2.369
2024-01-01 08:30:00,1.83349,1017.643,18.23,85.92,4376.418,4.183
2024-01-01 08:40:00,0.3830099999999999,1017.747,18.48,85.47999999999999,6681.334,9.765
2024-01-01 08:50:00,1.42532,1017.912,18.77,87.74,6693.834,11.859
2024-01-01 09:00:00,1.91588,1017.906,18.33,92.29,8395.25,17.368000000000002
2024-01-01 09:10:00,0.09,1017.965,18.02,97.37,7046.500999999999,12.612
2024-01-01 09:20:00,0.018,1018.163,17.73,99.93,5919.584,8.806999999999999
2024-01-01 09:30:00,0.018,1018.2050000000002,17.9,100.0,8838.918,17.564
2024-01-01 09:40:00,0.036,1018.131,18.08,100.0,5774.665,7.508
2024-01-01 09:50:00,0.024,1018.033,17.830000000000002,100.0,5437.75,7.032000000000001
2024-01-01 10:00:00,0.0,1018.043,17.75,100.0,9312.75,19.709
2024-01-01 10:10:00,0.036,1017.875,17.990000000000002,100.0,9500.665,20.346
2024-01-01 10:20:00,0.024,1017.815,18.130000000000003,100.0,9711.584,20.435
2024-01-01 10:30:00,0.012,1017.821,18.2,100.0,7952.500999999999,14.007
2024-01-01 10:40:00,0.576,1017.713,18.11,95.79,6422.501,9.333
2024-01-01 10:50:00,0.03,1017.553,18.21,93.92,7941.418,13.532999999999998
2024-01-01 11:00:00,0.198,1017.457,18.64,92.71,7700.916,13.197
2024-01-01 11:10:00,0.354,1017.279,18.78,87.1,6558.916,9.474
2024-01-01 11:20:00,0.246,1017.094,18.8,86.15,6868.249000000001,10.262
2024-01-01 11:30:00,0.1679999999999999,1016.866,18.94,84.1,8485.083,15.875
2024-01-01 11:40:00,0.06,1016.557,19.380000000000003,84.1,10389.834,22.822
2024-01-01 11:50:00,0.15,1016.358,19.77,80.9,9784.75,20.508
2024-01-01 12:00:00,0.426,1016.171,19.87,80.09,11379.0,27.051
2024-01-01 12:10:00,0.974,1015.973,19.96,77.42,9266.167,18.217
2024-01-01 12:20:00,0.396,1015.823,19.81,78.0,9845.916,20.456
2024-01-01 12:30:00,1.274,1015.673,20.04,76.07000000000001,16415.583000000002,55.607000000000006
2024-01-01 12:40:00,0.751,1015.509,20.35,74.86,13374.749,37.649
2024-01-01 12:50:00,1.37,1015.419,20.29,74.1,10362.5,23.233
2024-01-01 13:00:00,0.391,1015.338,19.9,75.45,7872.249000000001,13.657
2024-01-01 13:10:00,0.144,1015.273,19.88,77.24,6294.5,8.642
2024-01-01 13:20:00,0.324,1015.046,19.67,76.37,6342.501,8.511
