DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-04-21 16:30:00,1.1422222222222222,1004.5455555555556,34.16,51.193333333333335,30410.88,155.57
2024-04-21 16:40:00,1.1869999999999998,1004.626,34.226,50.786,25631.0,93.395
2024-04-21 16:50:00,0.724,1004.694,33.840999999999994,52.039,18820.751,42.238
2024-04-21 17:00:00,0.94,1004.721,32.683,54.728,11643.834,16.753
2024-04-22 07:00:00,0.192,1005.037,37.921,38.555,23102.166,92.901
2024-04-22 07:10:00,1.725,1005.235,38.215,36.432,24519.917,115.989
2024-04-22 07:20:00,0.958,1005.109,38.306,36.136,20863.499,87.214
2024-04-22 07:30:00,0.8460000000000001,1005.073,36.89,37.803,24464.751,125.565
2024-04-22 07:40:00,0.462,1005.155,38.364,35.598,27570.666000000005,180.246
2024-04-22 07:50:00,0.261,1005.201,40.026,32.798,30411.666000000005,225.089
2024-04-22 08:00:00,0.271,1005.252,40.739,31.279000000000003,28538.167,224.681
2024-04-22 08:10:00,0.2079999999999999,1005.263,42.777,28.461,28023.833999999995,351.362
2024-04-22 08:20:00,0.549,1005.257,45.227,24.5,31692.249,522.592
2024-04-22 08:30:00,0.784,1005.241,46.937,22.551,37281.851,691.745
2024-04-22 08:40:00,0.749,1005.209,47.686,20.935,39998.543,692.609
2024-04-22 08:50:00,0.209,1005.227,48.658,19.822,47193.104,698.955
2024-04-22 09:00:00,0.48,1005.179,50.013,18.072,63973.41799999999,784.5930000000001
2024-04-22 09:10:00,0.4269999999999999,1005.154,49.088,18.789,69234.312,828.9590000000001
2024-04-22 09:20:00,0.635,1005.152,48.247,19.814,66913.646,850.243
2024-04-22 09:30:00,0.774,1005.138,47.549,21.006,65495.553,814.449
2024-04-22 09:40:00,0.323,1005.053,47.592,20.538,64625.505000000005,766.654
2024-04-22 09:50:00,0.8709999999999999,1004.984,45.296,23.515,56791.846,580.938
2024-04-22 10:00:00,0.462,1004.758,44.362,25.478,48744.005,431.689
2024-04-22 10:10:00,0.993,1004.728,42.866,27.707,37075.380000000005,243.811
2024-04-22 10:20:00,0.6809999999999999,1004.667,40.934,30.858,44454.847,322.135
2024-04-22 10:30:00,0.575,1004.755,42.153,28.82,56856.895,518.178
2024-04-22 10:40:00,0.924,1004.686,42.192,29.131,50915.707,435.322
2024-04-22 10:50:00,0.496,1004.564,41.898,30.132,50486.794,428.706
2024-04-22 11:00:00,1.183,1004.355,43.14,28.56,84042.71699999999,1113.5459999999998
2024-04-22 11:10:00,0.8009999999999999,1004.363,45.486,25.105,90911.992,1039.027
2024-04-22 11:20:00,1.123,1004.271,45.134,24.853,80762.70300000001,978.13
2024-04-22 11:30:00,1.194,1004.125,46.564,23.306,115234.847,1279.598
2024-04-22 11:40:00,1.4280000000000002,1003.89,47.978,21.324,116371.731,1310.146
2024-04-22 11:50:00,1.455,1003.763,47.292,21.947,105822.457,1221.699
2024-04-22 12:00:00,1.8009999999999995,1003.602,45.629,24.503,71300.896,712.317
2024-04-22 12:10:00,2.308,1003.451,41.451,30.811,66669.989,722.876
2024-04-22 12:20:00,2.239,1003.128,40.722,32.602,72860.763,895.2040000000001
2024-04-22 12:30:00,1.967,1002.911,43.437,28.45,106213.637,1543.998
2024-04-22 12:40:00,2.5700000000000003,1002.803,42.842,29.238,73273.14499999999,829.93
2024-04-22 12:50:00,1.752,1002.747,41.568,31.506,75955.522,871.243
2024-04-22 13:00:00,2.012,1002.637,41.157,32.119,66085.64499999999,676.822
2024-04-22 13:10:00,1.959,1002.434,39.677,35.263,50467.927,396.04
2024-04-22 13:20:00,2.255,1002.328,38.831,37.425,50329.029,397.433
2024-04-22 13:30:00,2.047,1002.345,38.265,38.903,44512.308000000005,329.127
2024-04-22 13:40:00,1.775,1002.339,37.435,40.656,40078.321,259.977
2024-04-22 13:50:00,1.942,1002.283,38.463,38.925,68815.818,791.55
2024-04-22 14:00:00,1.908,1002.292,38.311,38.787,43264.077,303.066
2024-04-22 14:10:00,1.324,1002.149,38.097,39.032,41672.063,276.072
2024-04-22 14:20:00,1.811,1001.944,38.28,38.313,48500.35,377.067
2024-04-22 14:30:00,1.071,1001.595,38.75,37.48,52669.456000000006,412.506
2024-04-22 14:40:00,1.299,1001.654,38.96,37.74,47282.931,402.929
2024-04-22 14:50:00,1.125,1001.756,36.188,43.007,19139.0,61.196000000000005
2024-04-22 15:00:00,0.938,1001.583,34.043,53.699,15464.415,40.688
2024-04-22 15:10:00,0.591,1001.73,31.431,60.712,9555.416,16.71
2024-04-22 15:20:00,0.383,1001.86,30.879,63.00699999999999,7902.334,10.633
2024-04-22 15:30:00,0.6529999999999999,1001.863,29.863,71.731,8923.581,13.486
2024-04-22 15:40:00,0.426,1001.941,28.644,82.936,11675.834,23.84
2024-04-22 15:50:00,0.052,1001.72,29.136000000000003,85.595,18635.417,57.754
2024-04-22 16:00:00,0.0,1001.788,29.173,86.067,13898.583,32.534
2024-04-22 16:10:00,0.0,1001.802,28.003,87.81899999999999,9004.916000000001,13.809
2024-04-22 16:20:00,0.0,1002.029,27.77,89.631,5463.75,5.151999999999999
2024-04-22 16:30:00,1.14,1002.038,27.493,89.056,4428.0,3.46
2024-04-22 16:40:00,2.343,1002.067,26.409,88.15,7221.584,9.349
2024-04-22 16:50:00,2.143,1002.101,26.119,89.33,7178.334,10.031
2024-04-22 17:00:00,3.039,1002.169,26.234,87.814,8181.166,12.824000000000002
2024-04-23 07:00:00,0.6359999999999999,1003.861,29.203000000000003,66.561,16172.666,56.66
2024-04-23 07:10:00,1.367,1004.092,28.789,67.878,16409.666999999998,56.203
2024-04-23 07:20:00,0.478,1004.024,32.063,58.873000000000005,18110.582,84.563
2024-04-23 07:30:00,0.522,1004.173,33.242000000000004,54.009,22010.084,113.994
2024-04-23 07:40:00,0.497,1004.279,34.343,50.089,22585.501,121.866
2024-04-23 07:50:00,0.757,1004.348,33.09,52.439,15496.666,57.666
2024-04-23 08:00:00,0.619,1004.318,30.304,59.569,15390.5,41.378
2024-04-23 08:10:00,1.412,1004.417,29.161,63.225,17204.666,50.787
2024-04-23 08:20:00,1.34,1004.466,28.712,64.41799999999999,19088.917,63.07000000000001
2024-04-23 08:30:00,0.104,1004.448,30.763,59.353,28110.916000000005,145.22899999999998
2024-04-23 08:40:00,0.278,1004.427,32.511,53.682,30149.083,166.908
2024-04-23 08:50:00,0.296,1004.57,35.457,44.697,39064.228,361.462
2024-04-23 09:00:00,0.462,1004.618,35.642,43.373000000000005,25224.953,137.872
2024-04-23 09:10:00,0.47,1004.578,33.662,47.566,30125.082,154.759
2024-04-23 09:20:00,0.47,1004.582,33.182,49.487,21176.75,83.878
2024-04-23 09:30:00,0.732,1004.397,31.707,53.114,20160.249,67.248
2024-04-23 09:40:00,0.322,1004.343,31.637,54.32899999999999,21366.417,75.284
2024-04-23 09:50:00,0.2259999999999999,1004.152,32.053,53.586,23410.084,89.11800000000001
2024-04-23 10:00:00,0.271,1004.017,32.395,51.629,29040.333,140.179
2024-04-23 10:10:00,0.696,1003.906,33.897000000000006,48.238,44817.47,337.71
2024-04-23 10:20:00,0.287,1003.855,36.568,42.256,44734.819,337.62800000000004
2024-04-23 10:30:00,0.218,1003.684,37.985,39.010000000000005,46594.943,351.531
2024-04-23 10:40:00,1.053,1003.728,37.208000000000006,39.562,35855.974,223.157
2024-04-23 10:50:00,0.3399999999999999,1003.608,35.1,43.728,24061.416,98.139
2024-04-23 11:00:00,0.288,1003.665,34.259,43.010000000000005,26479.001,116.477
2024-04-23 11:10:00,0.836,1003.512,33.385000000000005,46.334,19918.501,71.995
2024-04-23 11:20:00,0.0,1003.393,32.982,47.628,22644.667,91.545
2024-04-23 11:30:00,0.0,1003.198,34.725,44.419,38383.849,247.94
2024-04-23 11:40:00,0.3999999999999999,1003.28,36.07,40.70399999999999,27517.249,140.434
2024-04-23 11:50:00,0.192,1003.232,34.544,43.712,14334.999,37.938
2024-04-23 12:00:00,0.1659999999999999,1003.203,32.795,48.151,11412.417,21.048
2024-04-23 12:10:00,0.052,1002.933,31.843,50.879,10964.833,19.479
2024-04-23 12:20:00,0.052,1002.72,31.268,52.363,10664.084,19.376
2024-04-23 12:30:00,0.253,1002.644,31.386000000000003,52.411,16068.916,43.609
2024-04-23 12:40:00,0.122,1002.595,32.54,50.247,22789.582,89.139
2024-04-23 12:50:00,0.0,1002.515,33.818,46.471,21073.5,77.87899999999999
2024-04-23 13:00:00,0.105,1002.344,33.846,45.541,17244.084,52.419
2024-04-23 13:10:00,0.0,1002.341,33.518,46.829,14454.416,37.552
2024-04-23 13:20:00,0.1129999999999999,1002.378,32.511,49.17,11718.833,24.453
2024-04-23 13:30:00,0.078,1002.253,31.979000000000003,50.47,12944.0,30.239
2024-04-23 13:40:00,0.0,1002.069,32.558,50.331,22335.666,87.978
