DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-03-02 07:00:00,0.261,1020.497,14.543,94.36,2717.001,1.664
2024-03-02 07:10:00,1.0550000000000002,1020.258,14.63,94.018,3511.749,2.821
2024-03-02 07:20:00,0.454,1020.499,14.529,95.1,1607.332,0.5810000000000001
2024-03-02 07:30:00,0.0,1020.486,14.515,96.084,1734.918,0.63
2024-03-02 07:40:00,0.13,1020.607,14.773,96.685,4238.917,3.776
2024-03-02 07:50:00,0.339,1020.776,14.72,97.027,2838.75,1.626
2024-03-02 08:00:00,0.148,1020.645,14.77,96.865,6213.916,8.333
2024-03-02 08:10:00,0.1129999999999999,1020.64,15.781,95.548,12268.999,29.31
2024-03-02 08:20:00,0.105,1020.579,16.581,93.795,13612.166999999998,38.474
2024-03-02 08:30:00,0.0,1020.662,16.854,93.156,10517.667,21.354
2024-03-02 08:40:00,0.051,1020.779,16.054,94.671,6629.917,8.393
2024-03-02 08:50:00,0.0349999999999999,1020.743,15.472,95.668,5106.167,4.92
2024-03-02 09:00:00,0.635,1020.563,16.509,92.906,19133.002,121.959
2024-03-02 09:10:00,1.09,1020.397,21.672,75.693,40267.293,319.766
2024-03-02 09:20:00,1.227,1020.383,20.811,75.191,28759.28,151.91299999999998
2024-03-02 09:30:00,1.219,1020.441,19.347,79.478,20021.5,68.623
2024-03-02 09:40:00,1.105,1020.397,18.259,78.842,15427.333000000002,40.484
2024-03-02 09:50:00,0.836,1020.364,18.568,80.098,18208.584,54.188
2024-03-02 10:00:00,0.635,1020.249,18.508,79.012,16047.416,45.494
2024-03-02 10:10:00,0.173,1020.16,19.517000000000003,76.582,17753.833,55.659000000000006
2024-03-02 10:20:00,0.472,1020.255,18.425,74.548,7036.834,8.95
2024-03-02 10:30:00,0.611,1020.327,17.500999999999998,82.348,16586.166999999998,55.43399999999999
2024-03-02 10:40:00,0.6519999999999999,1020.068,18.294,81.89500000000001,21849.749,87.299
2024-03-02 10:50:00,0.766,1019.969,18.726,77.801,26501.582,121.15
2024-03-02 11:00:00,0.348,1019.893,19.157,76.11,20966.5,86.071
2024-03-02 11:10:00,0.461,1020.032,17.630000000000003,79.559,9231.332,14.629
2024-03-02 11:20:00,0.5309999999999999,1019.828,17.814999999999998,79.811,24346.666,107.872
2024-03-02 11:30:00,0.758,1019.473,19.87,76.926,34744.53,219.963
2024-03-02 11:40:00,0.8720000000000001,1019.157,18.887,79.53999999999999,24777.917,110.26399999999998
2024-03-02 11:50:00,0.8089999999999999,1019.09,19.604,76.68199999999999,21938.333,101.893
2024-03-02 12:00:00,0.548,1019.172,17.046,83.38300000000001,5103.167,4.015
2024-03-02 12:10:00,0.183,1019.116,16.401999999999997,87.58500000000001,7435.332,8.341
2024-03-02 12:20:00,0.244,1018.956,16.387,90.54,10801.251,21.942
2024-03-02 12:30:00,0.096,1018.742,17.315,89.018,17236.834,58.169
2024-03-02 12:40:00,0.026,1018.662,17.493000000000002,88.62,9173.417,14.25
2024-03-02 12:50:00,0.1129999999999999,1018.416,16.563,90.211,8302.167,12.217
2024-03-02 13:00:00,0.017,1018.151,17.035,91.182,10223.582,17.884999999999998
2024-03-02 13:10:00,0.322,1017.923,16.742,90.089,7796.916,10.108
2024-03-02 13:20:00,0.0,1017.797,16.32,91.835,6086.002,5.252
2024-03-02 13:30:00,0.0699999999999999,1017.581,16.482,91.354,7522.0,8.167
2024-03-02 13:40:00,0.131,1017.432,16.68,90.34,10774.833,18.485
2024-03-02 13:50:00,0.522,1017.138,17.671,85.146,17905.167999999998,52.471
2024-03-02 14:00:00,0.357,1017.074,16.988,85.30499999999999,8848.664999999999,13.002
2024-03-02 14:10:00,0.514,1016.932,16.612000000000002,85.833,7847.499000000001,10.225
2024-03-02 14:20:00,0.4019999999999999,1016.863,16.743000000000002,86.459,7670.834,9.65
2024-03-02 14:30:00,0.454,1016.87,16.631999999999998,86.282,7543.416999999999,9.431
2024-03-02 14:40:00,0.139,1016.72,16.66,88.702,7489.081,10.038
2024-03-02 14:50:00,0.034,1016.684,16.488999999999997,87.634,6617.000999999999,7.877
2024-03-02 15:00:00,0.078,1016.607,16.769,89.205,7440.332,10.686
2024-03-02 15:10:00,0.0349999999999999,1016.614,16.479,90.781,3481.751,2.319
2024-03-02 15:20:00,0.043,1016.556,16.268,91.418,3470.917,2.204
2024-03-02 15:30:00,0.331,1016.6,16.109,90.865,3085.167,1.7080000000000002
2024-03-02 15:40:00,0.0,1016.634,16.044,92.488,2863.415,1.477
2024-03-02 15:50:00,0.043,1016.453,16.031,91.894,3044.917,1.715
2024-03-02 16:00:00,0.2179999999999999,1016.473,16.005000000000003,91.14,2784.75,1.461
2024-03-02 16:10:00,0.0,1016.54,15.908,91.723,2294.835,0.981
2024-03-02 16:20:00,0.078,1016.608,15.951,92.138,2323.333,1.034
2024-03-02 16:30:00,0.043,1016.774,15.976,92.422,2153.165,0.931
2024-03-02 16:40:00,0.0,1016.694,16.061,92.071,2514.668,1.2200000000000002
2024-03-02 16:50:00,0.077,1016.791,15.96,90.793,1578.918,0.508
2024-03-02 17:00:00,0.06,1016.912,15.785,91.119,1096.083,0.277
2024-03-03 07:00:00,0.0,1018.792,15.255,97.247,1414.666,0.432
