DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-01-01 07:00:00,0.0,1023.203,18.03,65.22,751.1659999999999,0.175
2024-01-01 07:10:00,0.0,1023.3,18.1,65.41,866.751,0.231
2024-01-01 07:20:00,0.0,1023.493,18.19,64.81,1055.584,0.321
2024-01-01 07:30:00,0.0,1023.648,18.15,64.62,932.166,0.25
2024-01-01 07:40:00,0.0,1023.748,18.1,65.4,1042.666,0.302
2024-01-01 07:50:00,0.0,1023.959,18.1,66.63,1859.832,0.891
2024-01-01 08:00:00,0.0,1024.002,18.23,67.42,2211.833,1.23
2024-01-01 08:10:00,0.0,1024.0279999999998,18.3,67.15,2844.583,1.894
2024-01-01 08:20:00,0.0,1024.033,18.38,67.15,3274.666,2.506
2024-01-01 08:30:00,0.0,1024.207,18.46,66.47,4019.916,3.803
2024-01-01 08:40:00,0.0,1024.359,18.6,66.7,5415.332,6.644
2024-01-01 08:50:00,0.0,1024.4140000000002,18.89,65.78,5790.417,7.601999999999999
2024-01-01 09:00:00,0.0,1024.4150000000002,19.0,65.3,5758.166,7.226999999999999
2024-01-01 09:10:00,0.0,1024.448,19.01,65.15,5778.751,7.809
2024-01-01 09:20:00,0.0,1024.537,19.15,64.65,7257.168,11.54
2024-01-01 09:30:00,0.0,1024.625,19.3,64.67,7517.168,12.461
2024-01-01 09:40:00,0.0,1024.56,19.45,64.39,7619.084,13.214
2024-01-01 09:50:00,0.0,1024.469,19.65,64.39,11013.581,25.534
2024-01-01 10:00:00,0.0,1024.313,20.26,63.98,15059.001,47.369
2024-01-01 10:10:00,0.0,1024.2469999999998,20.98,62.44,16462.25,58.654
2024-01-01 10:20:00,0.0,1024.189,21.49,61.07000000000001,15433.916,54.152
2024-01-01 10:30:00,0.0,1024.127,20.89,60.04,8632.249,16.41
2024-01-01 10:40:00,0.0,1024.159,20.34,61.9,11667.333,30.633
2024-01-01 10:50:00,0.0,1024.004,20.4,61.13,11000.0,27.096
2024-01-01 11:00:00,0.0,1023.817,20.47,61.4,11711.833,30.46
2024-01-01 11:10:00,0.0,1023.66,20.610000000000003,60.28,11893.667,31.445
2024-01-01 11:20:00,0.0,1023.501,20.55,60.1,9257.0,19.452
2024-01-01 11:30:00,0.0,1023.247,20.52,61.120000000000005,10974.415,26.579
2024-01-01 11:40:00,0.0,1023.081,20.52,61.13,10979.834,27.334
2024-01-01 11:50:00,0.0,1022.818,20.31,62.09,9592.584,20.828
2024-01-01 12:00:00,0.0,1022.615,20.19,63.32000000000001,11326.083,29.445
2024-01-01 12:10:00,0.0,1022.469,20.66,63.1,13682.75,41.748000000000005
2024-01-01 12:20:00,0.0,1022.244,20.6,61.69,10262.833,23.732
2024-01-01 12:30:00,0.0,1022.186,20.130000000000003,62.3,8294.168,15.444
2024-01-01 12:40:00,0.0,1022.023,19.75,62.8,6031.667,8.459999999999999
2024-01-01 12:50:00,0.0,1021.884,19.46,63.25,5408.0,6.866
2024-01-01 13:00:00,0.0,1021.891,19.25,63.38,4619.75,4.904999999999999
2024-01-01 13:10:00,0.0,1021.725,19.02,63.83,4267.166,4.061
2024-01-01 13:20:00,0.0,1021.647,18.86,64.22,3849.499,3.358
2024-01-01 13:30:00,0.0,1021.588,18.73,64.67999999999999,3835.666,3.3520000000000003
2024-01-01 13:40:00,0.0,1021.496,18.610000000000003,64.71000000000001,3976.417,3.661
2024-01-01 13:50:00,0.0,1021.397,18.65,64.77000000000001,4373.667,4.384
2024-01-01 14:00:00,0.0,1021.343,18.7,64.69,4382.499,4.470000000000001
2024-01-01 14:10:00,0.0,1021.313,18.79,64.76,4331.251,4.413
2024-01-01 14:20:00,0.0,1021.343,18.8,64.55,4171.165,4.1450000000000005
2024-01-01 14:30:00,0.0,1021.235,18.82,64.37,4014.584,3.786
2024-01-01 14:40:00,0.0,1021.187,18.92,64.28,4337.0830000000005,4.436
2024-01-01 14:50:00,0.0,1021.101,18.98,64.26,4239.5,4.439
2024-01-01 15:00:00,0.0,1021.01,19.05,64.9,4781.916,5.4270000000000005
2024-01-01 15:10:00,0.0,1020.957,19.02,65.21000000000001,4126.417,4.2170000000000005
2024-01-01 15:20:00,0.0,1021.081,18.99,64.91,3092.083,2.552
2024-01-01 15:30:00,0.0,1021.248,18.630000000000003,64.84,1236.0,0.457
2024-01-01 15:40:00,0.0,1021.468,18.27,65.99,1128.916,0.362
2024-01-01 15:50:00,0.0,1021.591,18.2,66.37,1137.834,0.37
2024-01-01 16:00:00,0.0,1021.64,18.2,65.97999999999999,1100.665,0.36
2024-01-01 16:10:00,0.0,1021.658,18.19,66.1,976.667,0.297
2024-01-01 16:20:00,0.0,1021.846,18.1,66.12,735.5,0.16
2024-01-01 16:30:00,0.0,1022.036,18.1,65.94000000000001,548.667,0.12
2024-01-01 16:40:00,0.0,1022.117,18.0,65.47999999999999,366.75,0.061
2024-01-01 16:50:00,0.0,1022.242,17.93,65.59,246.5,0.0289999999999999
2024-01-01 17:00:00,0.0,1022.295,17.88,65.66,135.249,0.014
2024-01-02 07:00:00,0.0,1021.0,14.61,85.26,2990.75,3.277
2024-01-02 07:10:00,0.0,1021.137,15.32,83.71000000000001,4412.0830000000005,6.728
2024-01-02 07:20:00,0.0,1021.22,16.75,82.46000000000001,11020.668,42.028
2024-01-02 07:30:00,0.0,1021.251,18.62,75.94,8475.583999999999,18.974
2024-01-02 07:40:00,0.0,1021.267,18.39,74.31,8773.5,22.157
2024-01-02 07:50:00,0.0,1021.201,18.6,74.3,8958.918,19.488
2024-01-02 08:00:00,0.0,1021.143,18.69,73.37,8501.083,14.864
2024-01-02 08:10:00,0.0,1021.198,18.31,72.59,8810.999,14.937
2024-01-02 08:20:00,0.0,1021.206,18.18,72.51,9207.918,16.054000000000002
2024-01-02 08:30:00,0.0,1021.224,18.26,72.39,9817.499,17.740000000000002
2024-01-02 08:40:00,0.0,1021.291,18.58,71.63,10922.333,22.259
2024-01-02 08:50:00,0.0,1021.339,19.07,70.77000000000001,11762.75,26.12
2024-01-02 09:00:00,0.0,1021.365,19.85,69.88,13334.583,35.7
2024-01-02 09:10:00,0.0,1021.288,21.24,67.86,12296.833,30.575
2024-01-02 09:20:00,0.0,1021.194,23.06,64.85,46622.998,424.302
2024-01-02 09:30:00,0.0,1021.083,28.610000000000003,57.86,89183.938,1485.059
2024-01-02 09:40:00,0.0,1020.993,34.18,46.7,90231.514,1556.725
2024-01-02 09:50:00,0.0,1020.856,36.7,41.19,90510.212,1583.37
2024-01-02 10:00:00,0.0,1020.732,37.91,37.98,88809.286,1628.657
2024-01-02 10:10:00,0.0,1020.616,38.72,36.510000000000005,87697.202,1631.856
2024-01-02 10:20:00,0.0,1020.437,39.48,35.15,85385.882,1601.895
2024-01-02 10:30:00,0.0,1020.31,39.7,34.910000000000004,83711.014,1614.33
2024-01-02 10:40:00,0.0,1020.164,39.49,34.94,57183.786,1096.275
2024-01-02 10:50:00,0.0,1020.059,35.75,34.25,13872.75,41.747
2024-01-02 11:00:00,0.0,1019.996,30.15,39.8,14583.416,47.333
2024-01-02 11:10:00,0.0,1019.793,27.44,44.19,14271.834,45.84
2024-01-02 11:20:00,0.0,1019.6,26.83,45.82,15575.417,38.488
2024-01-02 11:30:00,0.0,1019.408,28.24,47.02,38756.748,72.576
2024-01-02 11:40:00,0.0,1019.131,28.69,42.72,13446.917,40.205
2024-01-02 11:50:00,0.0,1018.923,25.880000000000003,45.43,11989.582,30.489
2024-01-02 12:00:00,0.0,1018.683,24.44,48.42,11081.335,26.208
2024-01-02 12:10:00,0.0,1018.448,24.06,50.59,10511.165,23.996
